date_time,latitude,longitude,depth,magnitude,location
09 February 2018 - 12:05 AM,14.69,123.23,027,2.0,070km N 25° E of Daet (Camarines Norte)
08 February 2018 - 06:14 PM,14.52,122.53,034,2.0,022km N 08° E of Capalonga (Camarines Norte)
08 February 2018 - 05:24 PM,14.75,119.96,047,3.8,026km S 33° W of San Antonio (Zambales)
08 February 2018 - 04:26 PM,09.17,126.44,029,2.7,0130km S 67° E of Cortes (Surigao Del Sur)
08 February 2018 - 02:44 PM,16.08,122.19,016,3.9,022km S 17° E of Casiguran (Aurora)
08 February 2018 - 02:20 PM,07.45,126.84,027,3.3,032km N 67° E of Caraga (Davao Oriental)
08 February 2018 - 10:32 AM,13.29,124.12,032,2.2,027km N 16° W of Prieto Diaz (Sorsogon)
08 February 2018 - 03:10 AM,13.30,120.10,018,3.4,041km S 72° W of Paluan (Occidental Mindoro)
08 February 2018 - 02:09 AM,3.13,124.27,032,2.1,028km N 35° E of Gubat (Sorsogon)
08 February 2018 - 12:58 AM,07.87,126.66,007,2.4,034km N 19° E of Banganga (Davao Occidental)
08 February 2018 - 12:51 AM,08.20,124.72,121,2.1,013km S 57° E of Talakag (Bukidnon)
08 February 2018 - 12:41 AM,13.40,120.31,010,2.9,017km S 84° W of Paluan (Occidental Mindoro)
08 February 2018 - 12:38 AM,05.41,124.95,055,2.2,050km S 08° W of Maasim (Sarangani)
08 February 2018 - 12:22 AM,13.40,120.14,001,3.7,036km S 87° W of Paluan (Occidental Mindoro)
07 February 2018 - 09:12 PM,13.11,124.29,024,2.1,013km N 59° E of Prieto Diaz (Sorsogon)
07 February 2018 - 06:02 PM,06.40,125.69,083,2.0,009km S 83° E of Malita (Davao Occidental)
07 February 2018 - 05:11 PM,08.32,124.22,009,3.2,010km N 09° W of Iligan City (Lanao Del Nortel)
07 February 2018 - 02:36 PM,07.05,122.13,033,2.4,017km N 18° E of Zamboanga City (Zamboanga Del Sur)
07 February 2018 - 06:26 AM,15.11,120.03,020,2.0,007km N 41° W of San Felipe (Zambales)
07 February 2018 - 06:08 AM,12.73,124.97,009,2.3,020km N 16° E of Pambujan (Northern Samar)
07 February 2018 - 04:27 AM,13.61,121.54,032,2.1,029km S 33° E of San Juan (Batangas)
07 February 2018 - 03:18 AM,13.30,121.00,009,2.1,012km S 56° W of Baco (Oriental Mindoro)
06 February 2018 - 11:01 PM,13.14,122.49,001,3.9,024km S 08° W of San Francisco (Aurora) (Quezon)
06 February 2018 - 09:55 PM,10.32,125.22,001,3.1,007km N 39° W of Anahawan (Southern Leyte)
06 February 2018 - 09:08 PM,05.93,125.71,162,2.9,012km N 67° E of Jose Abad Santos (Davao Occidental)
06 February 2018 - 08:31 PM,05.37,127.04,037,2.9,170km S 68° E of Jose Abad Santos (Davao Occidental)
06 February 2018 - 12:59 PM,18.29,120.70,050,4.7,010km N 64° E of Bacarra (Ilocos Norte)
06 February 2018 - 12:18 PM,11.41,125.98,007,3.0,051km N 77° E of Hernani (Eastern Samar)
06 February 2018 - 08:49 AM,08.97,126.24,042,2.9,005km S 87° W of Bayabas (Surigao Del Sur)
06 February 2018 - 06:59 AM,15.78,121.75,005,2.5,020km N 83° E of Baler(Aurora)
06 February 2018 - 05:05 AM,10.69,123.53,012,2.4,004km S 28° E of Toboso(Negros Occidental)
06 February 2018 - 01:38 AM,06.02,126.60,048,3.0,090km S 40° E of Governor Generoso(Davao Oriental)
06 February 2018 - 01:04 AM,15.32,122.50,001,2.2,068km N 27° E of Patnanungan(Quezon)
06 February 2018 - 12:49 AM,10.97,124.70,001,3.4,006km N 03° W of Albuera (Leyte)
06 February 2018 - 12:07 AM,13.68,123.92,009,2.2,009km S 12° W of Caramoan (Camarines Sur)
05 February 2018 - 09:28 PM,05.93,127.26,029,2.4,153km S 36° E of Tarragona (Davao Oriental)
05 February 2018 - 08:42 AM,16.31,120.61,009,3.9,011km S 10° E of Baguio City (Benguet)
05 February 2018 - 07:13 AM,06.36,124.75,033,2.5,010km N 12° E of Lake Sebu (South Cotabato)
05 February 2018 - 02:53 AM,12.70,123.32,05,3.6,023km S 19° E of Claveria (Masbate)
05 February 2018 - 02:42 AM,09.25,123.19,003,2.8,011km N 64° W of Dauin (Negros Oriental)
05 February 2018 - 01:10 AM,17.27,119.85,013,2.8,064km S 84° W of San Esteban (Ilocos Sur)
05 February 2018 - 12:26 AM,06.89,125.68,030,2.5,021km S 22° E of Davao City (Davao Del Sur)
04 February 2018 - 09:25 PM,10.58,122.26,023,2.1,008km S 23° E of Miagao (Iloilo)
04 February 2018 - 09:15 PM,06.55,124.34,010,2.7,013km N 79° E of Sen. Ninoy Aquino (Sultan Kudarat)
04 February 2018 - 04:51 PM,15.05,121.96,010,2.3,037km N 04° E of Polillio (Quezon)
04 February 2018 - 01:09 PM,07.07,123.02,020,3.7,032km S 34° E of Olutanga (Zamboanga Sibugay)
04 February 2018 - 11:19 AM,13.74,120.27,178,2.5,003km N 49° W of Looc (Occidental Mindoro)
04 February 2018 - 10:15 AM,11.69,124.27,002,3.3,009km N 85° W of Kawayan (Biliran)
04 February 2018 - 03:00 AM,05.34,126.17,005,3.1,078km S 83° E of Sarangani (Davao Occidental)
04 February 2018 - 02:28 AM,07.24,126.59,016,4.3,006km N 62° E of Manay (Davao Oriental)
03 February 2018 - 10:31 PM,06.87,123.85,018,2.4,028km N 77° W of South Upi (Maguindanao)
03 February 2018 - 09:17 PM,06.30,127.11,032,2.7,111km S 42° E of Tarragona (Davao Oriental)
03 February 2018 - 08:01 PM,13.63,120.58,103,2.5,023km S 13° W of Calatagan (Batangas)
03 February 2018 - 04:52 PM,13.39,120.27,003,3.4,022km S 84° W of Paluan (Occidental Mindoro)
03 February 2018 - 12:30 PM,15.02,118.96,033,2.1,112km S 66° W of Palauig (Zambales)
03 February 2018 - 12:03 PM,08.99,126.32,017,2.4,005km N 67° E of Bayabas (Surigao Del Sur)
03 February 2018 - 11:28 AM,11.86,125.07,069,2.4,011km N 31° E of Wright (Paranas) (Samar)
03 February 2018 - 09:19 AM,08.65,126.47,026,2.3,024km S 49° E of Marihatag (Surigao del Sur)
03 February 2018 - 08:38 AM,15.02,119.81,011,2.2,029km S 81° W of San Felipe (Zambales)
03 February 2018 - 07:26 AM,11.05,124.77,012,2.3,016km N 59° W of Burauen(Leyte)
03 February 2018 - 06:22 AM,08.73,126.34,034,2.7,009km S 28° E of Marihatag (Surigao Del Sur)
03 February 2018 - 06:15 AM,16.54,120.89,031,2.1,013km N 72° W of Ambaguio(Nueva Vizcaya)
03 February 2018 - 04:45 AM,13.77,119.78,032,2.1,038km S 76° W of Lubang(Occidental Mindoro)
03 February 2018 - 01:27 AM,09.08,126.44,047,2.4,0270km S 89° E of Tandag (Surigao Del Sur)
03 February 2018 - 12:36 AM,13.00,120.08,028,2.2,061km S 65° W of Mamburao (Occidental Mindoro)
03 February 2018 - 12:11 AM,05.92,127.31,024,3.1,166km S 59° E of Governor Generoso (Davao Oriental)
02 February 2018 - 10:36 PM,06.29,123.83,011,2.2,031km N 74° W of South Upi(Maguindanao)
02 February 2018 - 05:07 PM,13.86,120.86,043,2.4,007km S 70° W of Lemery (Batangas)
02 February 2018 - 02:15 PM,06.15,126.39,121,2.4,065km S 32° E of Governor Generoso (Davao Oriental)
02 February 2018 - 10:34 AM,14.49,120.07,055,2.3,030km S 45° W of Morong (Bataan)
02 February 2018 - 08:38 AM,14.27,120.39,111,2.0,021km S 28° W of Mariveles (Bataan)
02 February 2018 - 08:35 AM,09.86,126.11,008,2.3,013km N 27° E of Dapa (Dinagat)
02 February 2018 - 07:02 AM,15.10,121.57,025,2.0,031km N 52° W of Panukulan (Quezon)
02 February 2018 - 05:19 AM,09.22,123.17,001,2.7,014km S 57° W of Luzurriaga (Valencia) (Negros Oriental)
02 February 2018 - 05:11 AM,12.83,124.26,108,3.0,013km S 76° E of Barcelona (Sorsogon)
02 February 2018 - 05:02 AM,16.32,122.12,011,2.0,004km N 06° W of Casiguran (Aurora)
02 February 2018 - 05:01 AM,16.41,122.26,003,2.6,021km N 44° E of Casiguran (Aurora)
02 February 2018 - 04:27 AM,09.23,123.22,011,2.3,008km S 40° W of Luzurriaga (Valencia) (Negros Oriental)
02 February 2018 - 04:21 AM,18.43,120.19,011,2.5,023km N 34° W of Bayag (Calanasan) (Apayao)
02 February 2018 - 04:19 AM,08.08,125.69,023,2.9,007km N 61° E of Trento (Agusan del Sur)
02 February 2018 - 04:17 AM,07.85,124.87,001,2.6,017km N 44° E of Kalilangan (Bukidnon)
02 February 2018 - 03:06 AM,03.42,125.95,107,2.8,229km S 13° E of Sarangani (Davao Occidental)
02 February 2018 - 02:36 AM,09.24,123.25,034,1.8,016km N 21° E of Zamboanguita (Negros Oriental)
02 February 2018 - 02:35 AM,08.96,123.96,030,2.0,041km S 62° E of Lazi (Siquijor)
02 February 2018 - 02:27 AM,09.26,123.19,008,2.3,009km S 69° W of Luzurriaga (Valencia) (Negros Oriental)
02 February 2018 - 01:56 AM,08.76,124.00,023,2.4,037km N 35° E of Oroquieta City (Misamis Occidental)
02 February 2018 - 01:44 AM,07.58,124.55,029,1.8,021km N 69° E of Buldon (Maguindanao)
02 February 2018 - 01:10 AM,09.26,123.20,009,2.3,008km S 67° W of Luzurriaga (Valencia) (Negros Oriental)
01 February 2018 - 11:38 PM,13.60,120.65,133,2.1,019km N 28° W of Abra de Ilog (Occidental Mindoro)
01 February 2018 - 09:39 PM,15.24,122.32,030,2.8,054km N 12° E of Patnanungan (Quezon)
01 February 2018 - 09:19 PM,09.51,126.08,013,2.7,020km N 43° E of Carrascal (Surigao Del Sur)
01 February 2018 - 08:47 PM,09.20,123.25,006,2.3,010km S 12° W of Luzurriaga (Valencia) (Negros Oriental)
01 February 2018 - 07:54 PM,13.81,120.52,072,2.0,012km S 81° W of Calatagan (Batangas)
01 February 2018 - 07:26 PM,07.97,126.75,018,2.8,039km N 59° E of Cateel (Davao Oriental)
01 February 2018 - 05:46 PM,09.25,123.18,004,3.1,010km S 65° W of Luzurriaga (Valencia) (Negros Oriental)
01 February 2018 - 05:35 AM,05.72,125.71,104,2.9,021km S 30° E of Jose Abad Santos (Davao Occidental)
01 February 2018 - 01:20 AM,13.10,125.36,016,2.9,067km N 24° E of Palapag (Northern Samar)
01 February 2018 - 12:52 AM,16.46,120.16,062,2.1,020km S 68° W of Bauang (La Union)
