date_time,latitude,longitude,depth,magnitude,location
20 February 2021 - 07:50 AM,09.74,126.29,034,1.9,016km S 72° E of General Luna (Surigao Del Norte)
20 February 2021 - 07:50 AM,09.64,126.07,015,3.5,018km S 32° W of General Luna (Surigao Del Norte)
20 February 2021 - 07:48 AM,09.64,126.37,032,1.9,028km S 57° E of General Luna (Surigao Del Norte)
20 February 2021 - 07:46 AM,09.62,126.17,016,2.8,018km S 03° E of General Luna (Surigao Del Norte)
20 February 2021 - 05:43 AM,21.98,121.54,020,3.0,121km N 05° E of Itbayat (Batanes)
20 February 2021 - 05:06 AM,13.33,120.35,039,2.2,015km S 52° W of Paluan (Occidental Mindoro)
20 February 2021 - 04:12 AM,16.97,120.28,029,1.6,017km N 37° W of Luna (La Union)
20 February 2021 - 04:09 AM,06.76,125.17,016,3.1,002km N 79° E of Magsaysay (Davao Del Sur)
20 February 2021 - 02:50 AM,07.54,124.68,020,2.2,013km S 25° W of Wao (Lanao Del Sur)
20 February 2021 - 02:38 AM,05.67,127.27,069,3.2,171km S 50° E of Governor Generoso (Davao Oriental)
19 February 2021 - 10:48 PM,06.76,125.16,011,1.5,001km N 45° E of Magsaysay (Davao Del Sur)
19 February 2021 - 10:48 PM,06.74,125.16,005,1.6,001km S 36° E of Magsaysay (Davao Del Sur)
19 February 2021 - 08:54 PM,11.91,124.08,001,2.8,004km N 43° E of Pio V. Corpuz (Masbate)
19 February 2021 - 07:15 PM,09.67,126.19,033,1.6,013km S 16° E of General Luna (Surigao Del Norte)
19 February 2021 - 05:20 PM,19.08,121.51,022,3.2,020km S 11° E of Calayan (Cagayan)
19 February 2021 - 04:32 PM,11.98,125.29,021,3.5,021km S 73° W of Dolores (Eastern Samar)
19 February 2021 - 01:42 PM,13.63,119.75,008,2.7,047km S 57° W of Lubang (Occidental Mindoro)
19 February 2021 - 08:16 AM,10.53,125.43,043,2.4,025km N 41° W of Loreto (Dinagat Islands)
19 February 2021 - 07:41 AM,09.25,123.18,008,2.7,008km S 67° W of Valencia (Negros Oriental)
19 February 2021 - 07:19 AM,17.75,121.14,018,3.0,020km S 74° W of Conner (Apayao)
19 February 2021 - 06:51 AM,06.89,125.01,019,2.2,022km N 46° W of Magsaysay (Davao Del Sur)
19 February 2021 - 04:46 AM,06.19,126.10,023,2.7,044km S 89° E of Don Marcelino (Davao Occidental)
19 February 2021 - 03:20 AM,10.21,125.71,018,1.9,022km S 40° E of Loreto (Dinagat Islands)
19 February 2021 - 12:29 AM,13.45,120.15,017,2.6,032km S 19° W of Looc (Occidental Mindoro)
18 February 2021 - 10:40 PM,15.19,122.66,033,2.0,065km N 33° E of Jomalig (Quezon)
18 February 2021 - 09:40 PM,13.64,120.60,094,2.1,021km S 08° W of Calatagan (Batangas)
18 February 2021 - 08:53 PM,09.70,124.48,007,1.9,012km S 62° W of Anda (Bohol)
18 February 2021 - 08:38 PM,13.72,120.51,098,1.8,018km S 48° W of Calatagan (Batangas)
18 February 2021 - 08:08 PM,09.93,126.25,034,1.8,020km N 32° E of General Luna (Surigao Del Norte)
18 February 2021 - 07:57 PM,13.40,120.22,005,2.4,026km S 85° W of Paluan (Occidental Mindoro)
18 February 2021 - 07:13 PM,09.22,126.86,021,2.7,069km N 66° E of Bayabas (Surigao Del Sur)
18 February 2021 - 06:00 PM,17.71,121.09,011,2.5,026km S 69° W of Conner (Apayao)
18 February 2021 - 05:17 PM,10.18,124.81,009,2.3,006km N 25° W of City Of Maasin  (Southern Leyte)
18 February 2021 - 04:42 PM,09.91,126.09,031,2.6,002km Sout° 00  of San Isidro (Surigao Del Norte)
18 February 2021 - 02:40 PM,17.73,121.11,013,3.0,019km N 67° E of Lacub (Abra)
18 February 2021 - 02:31 PM,13.42,120.19,023,3.5,030km N 90° W of Paluan (Occidental Mindoro)
18 February 2021 - 02:23 PM,13.41,120.14,020,3.3,036km S 89° W of Paluan (Occidental Mindoro)
18 February 2021 - 02:19 PM,13.37,120.13,017,2.7,036km S 83° W of Paluan (Occidental Mindoro)
18 February 2021 - 02:15 PM,13.38,120.22,011,2.7,027km S 81° W of Paluan (Occidental Mindoro)
18 February 2021 - 02:01 PM,13.50,120.27,023,2.4,024km S 06° E of Looc (Occidental Mindoro)
18 February 2021 - 01:58 PM,13.44,120.23,011,3.3,026km N 84° W of Paluan (Occidental Mindoro)
18 February 2021 - 12:01 PM,07.36,124.49,029,2.3,022km S 38° E of Buldon (Maguindanao)
18 February 2021 - 08:30 AM,03.66,126.35,034,3.6,219km S 28° E of Sarangani (Davao Occidental)
18 February 2021 - 04:14 AM,10.01,126.19,032,1.8,012km S 86° E of Burgos (Surigao Del Norte)
18 February 2021 - 04:03 AM,11.19,124.63,012,2.5,007km N 88° E of Kananga (Leyte)
18 February 2021 - 03:40 AM,09.07,122.00,001,2.3,078km S 41° W of Hinoba-an (Negros Occidental)
18 February 2021 - 03:38 AM,06.85,124.96,013,1.9,024km N 63° W of Magsaysay (Davao Del Sur)
18 February 2021 - 03:36 AM,10.21,126.10,021,2.2,021km N 09° E of Burgos (Surigao Del Norte)
18 February 2021 - 01:46 AM,13.55,120.92,012,2.0,007km N 38° W of Puerto Galera (Oriental Mindoro)
18 February 2021 - 01:24 AM,17.74,121.09,014,3.5,029km N 86° E of Tineg (Abra)
18 February 2021 - 12:55 AM,07.67,124.77,021,2.0,006km N 57° E of Wao (Lanao Del Sur)
18 February 2021 - 12:51 AM,09.12,126.36,024,3.5,018km N 28° E of Bayabas (Surigao Del Sur)
18 February 2021 - 12:02 AM,17.74,120.96,033,1.5,015km N 84° E of Tineg (Abra)
17 February 2021 - 11:49 PM,18.22,120.82,027,2.1,009km N 04° W of Carasi (Ilocos Norte)
17 February 2021 - 11:42 PM,09.53,126.16,026,2.5,028km S 25° E of Dapa (Surigao Del Norte)
17 February 2021 - 11:09 PM,08.28,125.61,062,2.6,022km S 89° W of La Paz (Agusan Del Sur)
17 February 2021 - 11:04 PM,16.87,120.38,096,1.9,001km Nort° 00  of Luna (La Union)
17 February 2021 - 10:43 PM,17.70,121.11,017,2.0,031km S 86° E of Tineg (Abra)
17 February 2021 - 10:18 PM,17.28,119.91,004,2.3,058km N 77° W of City Of Candon (Ilocos Sur)
17 February 2021 - 10:05 PM,16.74,120.38,057,2.6,004km N 46° E of Bacnotan (La Union)
17 February 2021 - 09:35 PM,06.76,125.08,017,2.6,008km N 82° W of Magsaysay (Davao Del Sur)
17 February 2021 - 09:16 PM,15.16,122.46,001,2.5,053km N 16° E of Jomalig (Quezon)
17 February 2021 - 09:13 PM,17.69,121.05,018,2.4,025km S 82° E of Tineg (Abra)
17 February 2021 - 09:13 PM,17.74,121.06,005,1.7,025km N 86° E of Tineg (Abra)
17 February 2021 - 09:10 PM,06.70,125.20,017,3.6,008km S 38° E of Magsaysay (Davao Del Sur)
17 February 2021 - 09:03 PM,06.73,125.17,018,4.8,003km S 31° E of Magsaysay (Davao Del Sur)
17 February 2021 - 08:28 PM,14.07,120.47,101,2.4,018km S 87° W of Nasugbu (Batangas)
17 February 2021 - 07:10 PM,05.36,127.49,111,2.7,212km S 47° E of Governor Generoso (Davao Oriental)
17 February 2021 - 05:55 PM,18.11,120.90,013,3.7,009km S 67° E of Carasi (Ilocos Norte)
17 February 2021 - 05:47 PM,05.08,126.27,032,2.7,100km S 69° E of Sarangani (Davao Occidental)
17 February 2021 - 04:44 PM,06.33,127.09,033,2.7,107km S 42° E of Tarragona (Davao Oriental)
17 February 2021 - 04:24 PM,09.36,125.90,027,2.2,006km S 77° W of Carrascal (Surigao Del Sur)
17 February 2021 - 04:14 PM,08.39,126.42,031,1.4,010km N 75° E of Hinatuan (Surigao Del Sur)
17 February 2021 - 02:44 PM,10.55,122.35,029,2.0,013km S 14° E of Guimbal (Iloilo)
17 February 2021 - 02:12 PM,06.97,126.01,055,2.0,001km N 09° E of Banaybanay (Davao Oriental)
17 February 2021 - 01:55 PM,09.60,126.24,034,2.0,022km S 23° E of General Luna (Surigao Del Norte)
17 February 2021 - 10:09 AM,10.16,125.31,033,2.0,014km S 25° E of Anahawan (Southern Leyte)
17 February 2021 - 10:06 AM,10.12,125.32,039,2.0,019km N 67° E of San Francisco (Southern Leyte)
17 February 2021 - 06:40 AM,13.55,120.67,123,2.1,013km N 28° W of Abra De Ilog (Occidental Mindoro)
17 February 2021 - 06:12 AM,09.44,126.44,013,2.4,033km N 57° E of Cortes (Surigao Del Sur)
17 February 2021 - 05:38 AM,06.80,125.07,019,2.4,011km N 58° W of Magsaysay (Davao Del Sur)
17 February 2021 - 05:08 AM,07.57,126.48,131,2.9,009km S 84° W of Baganga (Davao Oriental)
17 February 2021 - 02:57 AM,13.69,120.59,097,2.2,016km S 15° W of Calatagan (Batangas)
17 February 2021 - 02:55 AM,08.32,125.66,034,2.4,017km N 74° W of La Paz (Agusan Del Sur)
17 February 2021 - 02:43 AM,07.41,126.03,015,2.7,015km N 45° W of Maragusan (Davao De Oro)
17 February 2021 - 02:29 AM,06.55,126.19,030,2.6,017km S 49° E of Governor Generoso (Davao Oriental)
17 February 2021 - 01:35 AM,16.66,119.82,022,3.4,032km N 15° W of Bolinao (Pangasinan)
17 February 2021 - 12:49 AM,17.88,120.76,032,1.7,011km S 72° E of Nueva Era (Ilocos Norte)
17 February 2021 - 12:35 AM,06.70,125.05,019,2.1,010km N 83° E of Columbio (Sultan Kudarat)
17 February 2021 - 12:19 AM,06.52,126.15,133,2.6,017km S 30° E of Governor Generoso (Davao Oriental)
17 February 2021 - 12:14 AM,08.55,125.85,011,2.7,009km S 54° W of Prosperidad (Agusan Del Sur)
16 February 2021 - 11:49 PM,09.74,124.52,017,2.1,006km S 83° W of Anda (Bohol)
16 February 2021 - 11:47 PM,05.82,127.11,070,3.5,147km S 51° E of Governor Generoso (Davao Oriental)
16 February 2021 - 10:20 PM,09.32,127.07,016,3.8,095km N 66° E of Bayabas (Surigao Del Sur)
16 February 2021 - 10:11 PM,09.45,125.80,019,2.8,018km N 62° W of Carrascal (Surigao Del Sur)
16 February 2021 - 09:03 PM,10.06,126.20,032,1.5,015km N 70° E of Burgos (Surigao Del Norte)
16 February 2021 - 08:49 PM,08.57,125.88,002,2.7,006km S 50° W of Prosperidad (Agusan Del Sur)
16 February 2021 - 07:53 PM,09.43,126.17,032,1.9,017km N 08° W of Cortes (Surigao Del Sur)
16 February 2021 - 07:27 PM,16.29,120.52,023,2.4,007km N 33° E of Rosario (La Union)
16 February 2021 - 06:05 PM,11.41,124.45,023,2.5,005km S 28° E of Calubian (Leyte)
16 February 2021 - 03:23 PM,05.37,126.33,026,3.1,100km S 87° E of Sarangani (Davao Occidental)
16 February 2021 - 11:51 AM,08.93,123.19,012,2.2,019km S 03° W of Zamboanguita (Negros Oriental)
16 February 2021 - 09:47 AM,09.66,125.52,195,2.7,001km N 77° W of Sison (Surigao Del Norte)
16 February 2021 - 08:57 AM,09.17,126.00,010,2.5,007km S 18° W of Carmen (Surigao Del Sur)
16 February 2021 - 04:40 AM,12.27,123.81,003,2.9,005km N 23° E of Uson (Masbate)
16 February 2021 - 04:22 AM,06.36,126.06,025,3.2,032km S 03° W of Governor Generoso (Davao Oriental)
16 February 2021 - 03:33 AM,11.86,120.66,033,2.5,070km S 39° W of San Jose (Occidental Mindoro)
16 February 2021 - 02:41 AM,15.41,121.36,010,1.9,004km N 58° W of Dingalan (Aurora)
16 February 2021 - 01:59 AM,14.59,123.06,001,2.1,017km N 42° E of Tinaga Island (Vinzons) (Camarines Norte)
16 February 2021 - 01:37 AM,09.17,126.54,019,2.3,040km S 74° E of Cortes (Surigao Del Sur)
16 February 2021 - 12:58 AM,05.38,127.41,028,3.3,203km S 72° E of Jose Abad Santos (Davao Occidental)
16 February 2021 - 12:46 AM,10.20,125.87,030,1.9,030km N 49° W of Burgos (Surigao Del Norte)
15 February 2021 - 11:48 PM,09.79,125.43,027,2.3,002km N 30° E of San Francisco (Surigao Del Norte)
15 February 2021 - 11:40 PM,16.14,119.58,022,2.2,023km N 83° W of Agno (Pangasinan)
15 February 2021 - 11:00 PM,13.77,125.09,098,3.1,076km S 89° E of Gigmoto (Catanduanes)
15 February 2021 - 10:37 PM,17.62,121.30,025,2.0,012km N 86° W of Pinukpuk (Kalinga)
15 February 2021 - 08:03 PM,06.83,125.06,006,1.8,013km N 50° W of Magsaysay (Davao Del Sur)
15 February 2021 - 07:57 PM,05.93,124.75,004,2.0,016km S 67° E of Kiamba (Sarangani)
15 February 2021 - 07:45 PM,18.41,121.15,034,2.2,021km N 33° E of Calanasan (Apayao)
15 February 2021 - 07:05 PM,16.49,122.26,002,2.0,013km N 26° E of Dilasag (Aurora)
15 February 2021 - 04:32 PM,05.58,127.13,030,3.4,169km S 77° E of Jose Abad Santos (Davao Occidental)
15 February 2021 - 12:55 PM,09.48,125.88,016,2.9,015km N 30° W of Carrascal (Surigao Del Sur)
15 February 2021 - 12:37 PM,07.92,126.94,009,2.6,056km N 75° E of Cateel (Davao Oriental)
15 February 2021 - 12:32 PM,05.67,126.46,065,3.2,117km S 21° E of Governor Generoso (Davao Oriental)
15 February 2021 - 09:44 AM,09.63,126.26,045,1.8,021km S 34° E of General Luna (Surigao Del Norte)
15 February 2021 - 09:29 AM,06.79,125.08,021,2.1,010km N 64° W of Magsaysay (Davao Del Sur)
15 February 2021 - 07:58 AM,09.98,122.45,029,2.0,019km N 86° W of Cauayan (Negros Occidental)
15 February 2021 - 06:27 AM,13.78,120.34,008,2.2,012km N 55° E of Looc (Occidental Mindoro)
15 February 2021 - 06:26 AM,09.96,126.07,020,2.1,006km Sout° 00  of Burgos (Surigao Del Norte)
15 February 2021 - 04:56 AM,06.57,126.23,035,2.0,019km S 62° E of Governor Generoso (Davao Oriental)
15 February 2021 - 04:32 AM,17.66,120.17,023,2.2,022km N 71° W of Santa Catalina (Ilocos Sur)
15 February 2021 - 04:26 AM,09.90,122.30,022,2.0,020km N 45° W of City Of Sipalay (Negros Occidental)
15 February 2021 - 03:57 AM,19.16,121.01,001,2.5,021km N 74° W of Dalupiri Island (Calayan) (Cagayan)
15 February 2021 - 03:53 AM,06.63,125.16,017,2.5,013km S 01° E of Magsaysay (Davao Del Sur)
15 February 2021 - 03:08 AM,06.74,126.99,032,4.0,069km S 60° E of Tarragona (Davao Oriental)
15 February 2021 - 02:08 AM,18.55,120.83,024,2.3,004km N 37° E of Dumalneg (Ilocos Norte)
15 February 2021 - 01:13 AM,06.71,125.09,012,2.5,008km S 57° W of Magsaysay (Davao Del Sur)
15 February 2021 - 12:32 AM,17.82,121.03,017,3.1,025km N 64° E of Tineg (Abra)
15 February 2021 - 12:25 AM,15.22,119.90,045,2.5,014km S 34° W of Iba (Zambales)
14 February 2021 - 11:32 PM,14.12,120.06,015,1.8,029km N 13° W of Lubang (Occidental Mindoro)
14 February 2021 - 11:26 PM,08.63,122.53,033,2.8,058km N 70° W of Jose Dalman (Zamboanga Del Norte)
14 February 2021 - 10:57 PM,17.53,119.85,025,2.8,055km S 84° W of Santa Catalina (Ilocos Sur)
14 February 2021 - 10:15 PM,08.52,127.72,026,2.5,153km N 84° E of Hinatuan (Surigao Del Sur)
14 February 2021 - 09:04 PM,09.63,125.94,017,2.1,003km N 64° W of Socorro (Surigao Del Norte)
14 February 2021 - 08:35 PM,06.63,125.13,007,2.0,013km S 50° W of Matanao (Davao Del Sur)
14 February 2021 - 06:48 PM,09.86,126.12,030,2.6,002km S 79° E of Pilar (Surigao Del Norte)
14 February 2021 - 05:47 PM,06.93,125.05,032,1.9,023km N 32° W of Magsaysay (Davao Del Sur)
14 February 2021 - 05:07 PM,14.60,119.11,118,3.0,112km S 70° W of San Antonio (Zambales)
14 February 2021 - 05:06 PM,12.07,124.21,001,3.1,012km N 53° E of Tagapul-an (Samar)
14 February 2021 - 04:45 PM,18.43,120.69,010,3.1,023km S 82° W of Adams (Ilocos Norte)
14 February 2021 - 04:01 PM,07.18,125.64,017,2.2,012km S 16° W of City Of Panabo (Davao Del Norte)
14 February 2021 - 03:56 PM,11.07,121.72,001,3.7,035km N 61° W of Patnongon (Antique)
14 February 2021 - 02:21 PM,14.52,123.23,001,2.7,031km N 81° E of Tinaga Island (Vinzons) (Camarines Norte)
14 February 2021 - 02:16 PM,14.32,122.84,022,1.6,018km N 23° W of Vinzons (Camarines Norte)
14 February 2021 - 02:15 PM,14.59,123.04,001,1.8,016km N 38° E of Tinaga Island (Vinzons) (Camarines Norte)
14 February 2021 - 12:54 PM,13.50,120.02,026,3.0,035km S 46° W of Looc (Occidental Mindoro)
14 February 2021 - 12:43 PM,13.84,120.42,104,2.8,023km N 89° W of Calatagan (Batangas)
14 February 2021 - 12:13 PM,06.80,125.04,020,2.4,013km N 67° W of Magsaysay (Davao Del Sur)
14 February 2021 - 12:13 PM,08.35,126.28,027,1.8,007km S 72° W of Hinatuan (Surigao Del Sur)
14 February 2021 - 08:37 AM,04.42,127.45,033,4.8,235km S 66° E of Sarangani (Davao Occidental)
14 February 2021 - 07:24 AM,11.87,120.67,028,2.8,052km S 75° E of Coron (Palawan)
14 February 2021 - 07:16 AM,09.96,126.39,033,1.7,032km N 52° E of General Luna (Surigao Del Norte)
14 February 2021 - 07:02 AM,09.16,126.04,033,1.8,008km S 19° E of Carmen (Surigao Del Sur)
14 February 2021 - 06:26 AM,14.46,123.15,001,2.5,022km S 86° E of Tinaga Island (Vinzons) (Camarines Norte)
14 February 2021 - 05:52 AM,06.87,125.14,036,2.6,013km N 05° W of Magsaysay (Davao Del Sur)
14 February 2021 - 05:47 AM,16.20,119.65,033,1.8,019km N 59° W of Agno (Pangasinan)
14 February 2021 - 04:08 AM,06.49,126.75,106,2.7,070km S 29° E of Tarragona (Davao Oriental)
14 February 2021 - 04:03 AM,08.12,127.01,012,2.9,067km N 83° E of Lingig (Surigao Del Sur)
14 February 2021 - 02:27 AM,10.37,126.09,011,2.4,039km N 03° E of Burgos (Surigao Del Norte)
14 February 2021 - 02:26 AM,06.63,125.14,001,2.7,013km N 88° W of Kiblawan (Davao Del Sur)
14 February 2021 - 02:04 AM,15.51,121.85,001,2.0,041km S 49° E of Baler (Aurora)
14 February 2021 - 01:48 AM,08.92,126.91,006,2.8,067km N 89° E of Cagwait (Surigao Del Sur)
14 February 2021 - 01:26 AM,08.88,126.61,025,2.2,034km S 83° E of Cagwait (Surigao Del Sur)
14 February 2021 - 01:08 AM,09.52,123.40,025,2.8,004km N 84° W of Oslob (Cebu)
14 February 2021 - 12:03 AM,13.46,123.96,007,2.8,021km S 45° W of San Andres (Catanduanes)
13 February 2021 - 11:01 PM,11.45,125.50,035,2.6,017km N 47° W of Hernani (Eastern Samar)
13 February 2021 - 09:15 PM,16.60,122.18,043,2.1,012km N 45° W of Dinapigue (Isabela)
13 February 2021 - 09:14 PM,06.86,126.70,111,2.4,035km S 53° E of Tarragona (Davao Oriental)
13 February 2021 - 08:25 PM,04.23,126.54,015,4.0,180km S 43° E of Sarangani (Davao Occidental)
13 February 2021 - 06:57 PM,08.47,126.69,013,3.5,040km N 73° E of Hinatuan (Surigao Del Sur)
13 February 2021 - 05:47 PM,14.66,122.88,002,2.5,021km N 19° W of Tinaga Island (Vinzons) (Camarines Norte)
13 February 2021 - 05:06 PM,11.43,125.64,034,2.9,010km N 18° E of Hernani (Eastern Samar)
13 February 2021 - 02:10 PM,05.84,125.81,036,2.6,020km S 66° E of Jose Abad Santos (Davao Occidental)
13 February 2021 - 01:33 PM,13.62,120.58,108,2.6,024km S 14° W of Calatagan (Batangas)
13 February 2021 - 12:50 PM,08.10,126.79,016,2.3,042km N 81° E of Lingig (Surigao Del Sur)
13 February 2021 - 12:05 PM,11.30,124.20,015,1.9,019km S 86° W of Tabango (Leyte)
13 February 2021 - 10:59 AM,09.06,124.27,032,2.1,045km S 82° W of Catarman (Camiguin)
13 February 2021 - 10:18 AM,09.67,126.05,016,2.2,009km S 01° W of Dapa (Surigao Del Norte)
13 February 2021 - 09:13 AM,06.72,125.11,009,1.8,006km S 49° W of Magsaysay (Davao Del Sur)
13 February 2021 - 08:59 AM,13.53,123.16,001,2.9,011km S 20° W of City Of Naga (Camarines Sur)
13 February 2021 - 08:57 AM,09.71,126.29,025,2.2,016km S 62° E of General Luna (Surigao Del Norte)
13 February 2021 - 08:34 AM,14.60,123.12,001,3.6,023km N 55° E of Tinaga Island (Vinzons) (Camarines Norte)
13 February 2021 - 08:33 AM,06.93,125.12,014,2.4,005km S 52° E of Makilala (Cotabato)
13 February 2021 - 06:50 AM,08.51,126.15,001,2.6,006km N 15° W of Tagbina (Surigao Del Sur)
13 February 2021 - 06:44 AM,11.21,126.43,015,3.9,080km N 76° E of Guiuan (Eastern Samar)
13 February 2021 - 05:37 AM,08.90,122.82,031,2.1,030km S 54° W of Siaton (Negros Oriental)
13 February 2021 - 05:37 AM,06.96,125.00,039,2.0,009km  00 °est of Makilala (Cotabato)
13 February 2021 - 04:38 AM,11.02,121.87,008,3.4,027km S 43° W of Barbaza (Antique)
13 February 2021 - 03:38 AM,05.94,126.43,100,2.5,087km N 88° E of Jose Abad Santos (Davao Occidental)
13 February 2021 - 03:08 AM,11.09,121.73,003,3.7,036km S 70° W of Barbaza (Antique)
13 February 2021 - 02:37 AM,09.51,122.25,008,3.3,026km S 68° W of Hinoba-an (Negros Occidental)
13 February 2021 - 02:01 AM,06.07,124.77,025,1.8,018km N 61° E of Kiamba (Sarangani)
13 February 2021 - 01:52 AM,09.68,126.19,032,2.2,012km S 20° E of General Luna (Surigao Del Norte)
13 February 2021 - 01:26 AM,13.78,120.53,116,1.7,013km S 63° W of Calatagan (Batangas)
13 February 2021 - 01:24 AM,16.13,119.87,034,1.8,008km N 81° E of Agno (Pangasinan)
13 February 2021 - 12:11 AM,11.03,121.82,001,3.1,034km N 22° W of San Jose De Buenavista (Antique)
12 February 2021 - 11:58 PM,16.25,122.04,018,2.5,009km S 72° W of Casiguran (Aurora)
12 February 2021 - 11:48 PM,08.40,126.82,029,1.7,053km N 86° E of Hinatuan (Surigao Del Sur)
12 February 2021 - 10:02 PM,17.32,120.77,035,2.0,008km S 88° E of Luba (Abra)
12 February 2021 - 09:34 PM,09.92,126.15,033,1.5,015km N 05° W of General Luna (Surigao Del Norte)
12 February 2021 - 08:49 PM,15.58,118.35,016,3.4,168km N 85° W of Palauig (Zambales)
12 February 2021 - 08:32 PM,15.53,118.33,033,4.1,170km N 87° W of Palauig (Zambales)
12 February 2021 - 08:32 PM,15.51,118.40,011,2.4,162km N 87° W of Palauig (Zambales)
12 February 2021 - 08:10 PM,08.02,125.89,016,2.7,009km S 48° W of Veruela (Agusan Del Sur)
12 February 2021 - 08:07 PM,17.49,122.44,112,2.2,024km N 42° E of Divilacan (Isabela)
12 February 2021 - 06:16 PM,11.13,121.73,016,4.6,035km S 78° W of Barbaza (Antique)
12 February 2021 - 03:37 PM,13.77,120.60,077,2.0,008km S 25° W of Calatagan (Batangas)
12 February 2021 - 02:59 PM,06.65,126.73,083,2.5,054km S 35° E of Tarragona (Davao Oriental)
12 February 2021 - 12:16 PM,06.88,124.96,025,2.1,025km N 58° W of Magsaysay (Davao Del Sur)
12 February 2021 - 12:09 PM,10.01,122.41,024,2.0,026km N 05° W of City Of Sipalay (Negros Occidental)
12 February 2021 - 12:01 PM,13.71,120.57,080,2.1,015km S 25° W of Calatagan (Batangas)
12 February 2021 - 11:37 AM,19.08,121.18,017,4.6,004km S 48° W of Dalupiri Island (Calayan) (Cagayan)
12 February 2021 - 10:29 AM,07.09,124.47,016,2.1,007km N 31° W of Datu Piang (Maguindanao)
12 February 2021 - 07:52 AM,08.79,122.68,025,3.3,049km S 52° W of Siaton (Negros Oriental)
12 February 2021 - 06:56 AM,13.60,120.99,006,2.5,012km N 20° E of Puerto Galera (Oriental Mindoro)
12 February 2021 - 05:51 AM,13.50,120.10,022,3.8,029km S 34° W of Looc (Occidental Mindoro)
12 February 2021 - 05:21 AM,08.45,126.54,009,2.5,024km N 68° E of Hinatuan (Surigao Del Sur)
12 February 2021 - 05:12 AM,18.80,122.10,001,4.0,028km S 64° E of Camiguin Island (Calayan) (Cagayan)
12 February 2021 - 04:58 AM,09.66,122.43,020,2.7,012km S 02° W of City Of Sipalay (Negros Occidental)
12 February 2021 - 04:40 AM,19.18,121.10,028,2.2,014km N 56° W of Dalupiri Island (Calayan) (Cagayan)
12 February 2021 - 04:36 AM,13.70,120.90,027,2.4,006km N 34° E of Tingloy (Batangas)
12 February 2021 - 03:35 AM,10.16,122.29,021,1.7,042km N 61° W of Cauayan (Negros Occidental)
12 February 2021 - 02:07 AM,06.51,125.61,199,3.6,011km N 01° E of Malita (Davao Occidental)
12 February 2021 - 01:50 AM,09.44,125.58,012,2.7,001km S 40° E of Kitcharao (Agusan Del Norte)
12 February 2021 - 12:19 AM,10.41,126.05,022,3.4,043km N 03° W of Burgos (Surigao Del Norte)
11 February 2021 - 11:58 PM,09.80,122.29,019,3.0,016km N 77° W of City Of Sipalay (Negros Occidental)
11 February 2021 - 11:42 PM,11.95,120.68,025,3.0,061km S 43° W of San Jose (Occidental Mindoro)
11 February 2021 - 11:11 PM,09.56,124.28,006,3.0,007km S 16° W of Garcia Hernandez (Bohol)
11 February 2021 - 10:47 PM,06.66,124.89,026,2.4,008km S 73° W of Columbio (Sultan Kudarat)
11 February 2021 - 10:21 PM,06.78,125.03,029,2.3,014km N 77° W of Magsaysay (Davao Del Sur)
11 February 2021 - 09:34 PM,13.60,120.63,107,4.8,020km N 32° W of Abra De Ilog (Occidental Mindoro)
11 February 2021 - 08:28 PM,10.44,123.11,006,2.2,013km N 63° W of City Of Canlaon (Negros Oriental)
11 February 2021 - 07:56 PM,09.62,125.86,010,2.5,012km N 87° W of Socorro (Surigao Del Norte)
11 February 2021 - 07:51 PM,09.91,123.88,035,2.0,003km N 17° E of Calape (Bohol)
11 February 2021 - 05:52 PM,11.78,124.13,006,2.7,014km S 35° E of Pio V. Corpuz (Masbate)
11 February 2021 - 05:24 PM,14.15,119.97,039,2.6,036km N 27° W of Lubang (Occidental Mindoro)
11 February 2021 - 03:20 PM,09.45,122.60,024,2.3,007km N 39° W of Basay (Negros Oriental)
11 February 2021 - 10:43 AM,09.06,126.35,029,1.8,013km N 35° E of Bayabas (Surigao Del Sur)
11 February 2021 - 10:04 AM,13.43,120.23,004,2.5,026km N 86° W of Paluan (Occidental Mindoro)
11 February 2021 - 07:03 AM,10.31,125.87,027,2.0,032km S 80° E of Loreto (Dinagat Islands)
11 February 2021 - 06:18 AM,12.06,120.63,012,2.4,047km N 81° E of Coron (Palawan)
11 February 2021 - 05:35 AM,13.63,120.97,012,3.0,011km S 74° E of Tingloy (Batangas)
11 February 2021 - 05:27 AM,06.84,124.99,008,2.9,013km N 86° E of Tulunan (Cotabato)
11 February 2021 - 03:13 AM,06.93,125.09,001,3.0,020km N 21° W of Magsaysay (Davao Del Sur)
11 February 2021 - 03:07 AM,06.25,123.92,026,2.6,037km S 23° W of Kalamansig (Sultan Kudarat)
11 February 2021 - 02:59 AM,16.81,120.28,021,2.0,011km S 67° W of Luna (La Union)
11 February 2021 - 02:57 AM,08.90,125.78,022,2.3,013km N 48° E of Sibagat (Agusan Del Sur)
11 February 2021 - 02:43 AM,13.52,120.97,035,1.9,002km N 34° E of Puerto Galera (Oriental Mindoro)
11 February 2021 - 02:15 AM,18.00,120.62,030,2.4,005km N 56° W of Banna (Ilocos Norte)
10 February 2021 - 11:22 PM,10.00,126.11,014,3.1,004km S 59° E of Burgos (Surigao Del Norte)
10 February 2021 - 11:01 PM,06.71,125.13,010,2.7,005km S 30° W of Magsaysay (Davao Del Sur)
10 February 2021 - 10:12 PM,13.49,121.00,028,2.6,005km S 82° E of Puerto Galera (Oriental Mindoro)
