date_time,latitude,longitude,depth,magnitude,location
25 December 2024 - 08:47 PM,09.85,126.23,015,2.8,011km N 47° E of General Luna (Surigao Del Norte)
25 December 2024 - 08:41 PM,12.08,125.43,009,2.2,007km N 51° W of Dolores (Eastern Samar)
25 December 2024 - 08:26 PM,08.35,126.98,003,2.8,071km S 89° E of Hinatuan (Surigao Del Sur)
25 December 2024 - 08:23 PM,08.33,126.63,024,1.9,033km S 83° E of Hinatuan (Surigao Del Sur)
25 December 2024 - 07:27 PM,08.74,126.41,019,1.5,014km S 61° E of Marihatag (Surigao Del Sur)
25 December 2024 - 07:23 PM,16.07,123.02,027,2.5,094km S 67° E of Dilasag (Aurora)
25 December 2024 - 06:58 PM,17.37,120.29,026,2.8,020km S 49° W of Santa (Ilocos Sur)
25 December 2024 - 05:34 PM,15.52,119.80,001,2.2,015km N 52° W of Palauig (Zambales)
25 December 2024 - 04:59 PM,12.94,124.72,003,2.1,047km N 04° W of Mondragon (Northern Samar)
25 December 2024 - 03:48 PM,08.44,125.98,039,1.6,006km N 22° W of Rosario (Agusan Del Sur)
25 December 2024 - 03:47 PM,08.44,125.96,013,1.8,008km N 37° W of Rosario (Agusan Del Sur)
25 December 2024 - 02:31 PM,08.42,125.93,017,2.4,009km N 61° W of Rosario (Agusan Del Sur)
25 December 2024 - 01:36 PM,08.51,126.27,032,1.8,013km N 65° E of Tagbina (Surigao Del Sur)
25 December 2024 - 01:26 PM,08.33,125.95,034,1.6,009km S 45° W of Rosario (Agusan Del Sur)
25 December 2024 - 01:05 PM,17.55,121.17,020,2.3,017km S 79° E of Malibcong (Abra)
25 December 2024 - 12:49 PM,12.12,124.82,072,2.5,008km S 73° W of Matuguinao (Samar)
25 December 2024 - 11:23 AM,07.94,127.05,004,2.2,071km S 81° E of Lingig (Surigao Del Sur)
25 December 2024 - 11:12 AM,08.99,126.45,033,3.2,019km N 82° E of Bayabas (Surigao Del Sur)
25 December 2024 - 10:58 AM,05.94,124.75,005,2.3,015km S 68° E of Kiamba (Sarangani)
25 December 2024 - 10:52 AM,09.45,126.01,013,2.9,011km N 34° E of Carrascal (Surigao Del Sur)
25 December 2024 - 10:41 AM,08.30,126.68,033,2.8,039km S 79° E of Hinatuan (Surigao Del Sur)
25 December 2024 - 10:24 AM,10.25,125.21,033,2.4,005km S 71° E of San Juan (Southern Leyte)
25 December 2024 - 10:13 AM,10.71,124.05,025,2.0,014km S 09° E of Borbon (Cebu)
25 December 2024 - 09:07 AM,09.94,123.74,024,2.3,015km N 68° W of Calape (Bohol)
25 December 2024 - 08:33 AM,13.51,120.25,001,2.8,023km S 01° W of Looc (Occidental Mindoro)
25 December 2024 - 07:32 AM,13.33,120.25,018,4.5,024km S 68° W of Paluan (Occidental Mindoro)
25 December 2024 - 06:52 AM,18.40,120.76,024,2.2,014km S 22° W of Dumalneg (Ilocos Norte)
25 December 2024 - 05:30 AM,08.34,126.91,013,2.0,063km S 87° E of Hinatuan (Surigao Del Sur)
25 December 2024 - 05:28 AM,08.72,126.57,001,2.9,031km S 74° E of Marihatag (Surigao Del Sur)
25 December 2024 - 04:23 AM,08.54,125.75,042,2.2,011km N 20° W of Talacogon (Agusan Del Sur)
25 December 2024 - 03:26 AM,10.07,125.65,157,2.7,006km N 81° E of Basilisa (Dinagat Islands)
25 December 2024 - 02:20 AM,15.24,119.90,034,2.2,013km S 42° W of Iba (Zambales)
25 December 2024 - 02:06 AM,07.88,123.80,004,2.5,004km S 57° E of Kapatagan (Lanao Del Norte)
24 December 2024 - 11:25 PM,12.71,123.10,001,2.7,026km S 38° W of Claveria (Masbate)
24 December 2024 - 11:16 PM,09.08,126.48,026,3.7,025km N 61° E of Bayabas (Surigao Del Sur)
24 December 2024 - 10:37 PM,15.04,122.85,001,3.7,062km N 11° W of Tinaga Island (Vinzons) (Camarines Norte)
24 December 2024 - 10:25 PM,17.45,119.72,005,3.9,070km S 76° W of Santa Catalina (Ilocos Sur)
24 December 2024 - 08:20 PM,08.37,124.21,017,2.7,021km N 14° E of Linamon (Lanao Del Norte)
24 December 2024 - 07:58 PM,11.60,122.89,024,2.4,012km N 66° E of Panay (Capiz)
24 December 2024 - 07:37 PM,10.30,122.36,002,2.0,037km S 52° W of Sibunag (Guimaras)
24 December 2024 - 07:11 PM,09.34,125.90,008,2.2,009km N 86° W of Cantilan (Surigao Del Sur)
24 December 2024 - 06:59 PM,09.74,126.51,011,2.2,039km S 83° E of General Luna (Surigao Del Norte)
24 December 2024 - 06:57 PM,09.89,126.39,007,3.9,028km N 65° E of General Luna (Surigao Del Norte)
24 December 2024 - 06:42 PM,02.72,125.98,060,4.5,304km S 12° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
24 December 2024 - 04:52 PM,07.64,124.56,010,2.0,018km N 89° W of Wao (Lanao Del Sur)
24 December 2024 - 04:39 PM,14.73,122.65,018,1.9,035km N 85° E of Jomalig (Quezon)
24 December 2024 - 03:47 PM,13.76,120.50,090,2.0,016km S 61° W of Calatagan (Batangas)
24 December 2024 - 03:33 PM,08.63,126.51,034,2.9,030km S 52° E of Marihatag (Surigao Del Sur)
24 December 2024 - 02:52 PM,13.82,120.40,078,3.2,020km N 56° E of Looc (Occidental Mindoro)
24 December 2024 - 01:53 PM,08.31,125.94,002,2.1,011km S 42° W of Rosario (Agusan Del Sur)
24 December 2024 - 12:39 PM,07.25,123.99,014,2.8,011km S 24° W of Bongo Island (Parang) (Maguindanao Del Norte)
24 December 2024 - 12:00 PM,16.39,120.21,011,2.3,015km S 72° W of Caba (La Union)
24 December 2024 - 10:57 AM,09.86,126.51,011,2.0,040km N 78° E of General Luna (Surigao Del Norte)
24 December 2024 - 09:00 AM,15.49,119.85,033,1.6,009km N 50° W of Palauig (Zambales)
24 December 2024 - 08:17 AM,07.95,125.93,033,2.1,012km S 71° W of Santa Josefa (Agusan Del Sur)
24 December 2024 - 06:06 AM,13.74,120.91,008,2.7,004km S 74° W of Mabini (Batangas)
24 December 2024 - 05:23 AM,07.50,123.16,014,2.0,002km S 34° W of Vincenzo A. Sagun (Zamboanga Del Sur)
24 December 2024 - 05:18 AM,10.56,124.60,001,2.0,016km S 59° E of Tudela (Cebu)
24 December 2024 - 05:16 AM,08.82,126.69,011,2.1,043km N 86° E of Marihatag (Surigao Del Sur)
24 December 2024 - 05:08 AM,09.37,126.12,057,1.4,013km N 80° E of Cantilan (Surigao Del Sur)
24 December 2024 - 04:18 AM,10.43,125.06,025,1.9,010km N 57° E of Sogod (Southern Leyte)
24 December 2024 - 04:05 AM,10.02,126.18,034,1.4,012km East of Burgos (Surigao Del Norte)
24 December 2024 - 03:58 AM,09.51,126.03,035,1.4,014km S 33° E of Socorro (Surigao Del Norte)
24 December 2024 - 03:24 AM,15.56,121.24,010,1.9,008km S 78° E of Laur (Nueva Ecija)
24 December 2024 - 03:23 AM,17.64,120.98,012,1.4,005km S 59° E of Lacub (Abra)
24 December 2024 - 03:21 AM,07.97,125.99,032,1.5,005km S 67° W of Santa Josefa (Agusan Del Sur)
24 December 2024 - 03:07 AM,13.60,120.28,029,1.4,014km S 13° E of Looc (Occidental Mindoro)
24 December 2024 - 02:45 AM,08.04,125.83,025,2.2,016km S 10° W of Loreto (Agusan Del Sur)
24 December 2024 - 02:27 AM,11.04,124.73,016,1.7,014km N 14° E of Albuera (Leyte)
24 December 2024 - 01:30 AM,17.87,121.03,012,1.7,036km S 48° E of Solsona (Ilocos Norte)
23 December 2024 - 11:16 PM,06.76,124.89,032,2.1,011km N 46° W of Columbio (Sultan Kudarat)
23 December 2024 - 10:26 PM,12.00,124.74,033,1.7,008km S 78° W of Gandara (Samar)
23 December 2024 - 10:07 PM,17.61,119.40,019,3.8,103km N 89° W of Santa Catalina (Ilocos Sur)
23 December 2024 - 09:32 PM,06.73,125.65,033,2.2,028km N 44° E of Santa Maria (Davao Occidental)
23 December 2024 - 07:50 PM,09.97,125.78,123,3.2,012km N 69° E of Cagdianao (Dinagat Islands)
23 December 2024 - 06:48 PM,15.55,119.96,034,2.4,002km N 03° E of Masinloc (Zambales)
23 December 2024 - 06:46 PM,16.51,120.87,032,2.2,005km N 70° E of Bokod (Benguet)
23 December 2024 - 05:53 PM,08.77,126.65,020,2.2,039km S 85° E of Marihatag (Surigao Del Sur)
23 December 2024 - 05:45 PM,15.33,120.67,022,2.5,002km N 84° E of Concepcion (Tarlac)
23 December 2024 - 05:12 PM,09.68,126.03,024,1.9,009km S 16° W of Dapa (Surigao Del Norte)
23 December 2024 - 03:18 PM,18.18,120.62,019,2.2,002km N 69° E of San Nicolas (Ilocos Norte)
23 December 2024 - 03:16 PM,09.64,125.97,009,2.3,003km N 21° E of Socorro (Surigao Del Norte)
23 December 2024 - 03:10 PM,18.10,120.71,003,2.9,001km S 77° E of Dingras (Ilocos Norte)
23 December 2024 - 02:57 PM,09.71,126.20,025,1.6,009km S 30° E of General Luna (Surigao Del Norte)
23 December 2024 - 02:21 PM,09.91,126.37,011,3.9,027km N 59° E of General Luna (Surigao Del Norte)
23 December 2024 - 01:43 PM,14.82,123.02,014,2.3,039km N 12° E of Tinaga Island (Vinzons) (Camarines Norte)
23 December 2024 - 11:31 AM,09.08,126.46,016,2.3,023km N 59° E of Bayabas (Surigao Del Sur)
23 December 2024 - 11:24 AM,11.32,126.14,022,3.4,052km N 62° E of Mercedes (Eastern Samar)
23 December 2024 - 09:07 AM,05.62,124.83,129,3.3,033km S 34° W of Maasim (Sarangani)
23 December 2024 - 08:43 AM,10.55,126.92,027,2.8,109km N 58° E of Burgos (Surigao Del Norte)
23 December 2024 - 07:23 AM,15.43,119.65,019,2.4,028km S 90° W of Palauig (Zambales)
23 December 2024 - 06:29 AM,05.04,126.21,001,3.5,094km S 60° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
23 December 2024 - 05:25 AM,18.45,120.63,004,2.8,007km S 10° W of Burgos (Ilocos Norte)
23 December 2024 - 04:47 AM,13.63,120.60,111,2.0,023km S 09° W of Calatagan (Batangas)
23 December 2024 - 04:15 AM,06.16,124.70,001,2.2,007km S 11° W of Lake Sebu (South Cotabato)
23 December 2024 - 03:45 AM,09.39,126.56,019,2.0,042km N 73° E of Cortes (Surigao Del Sur)
23 December 2024 - 03:36 AM,19.08,121.06,005,2.2,015km S 80° W of Dalupiri Island (Calayan) (Cagayan)
23 December 2024 - 03:17 AM,08.33,123.31,008,1.8,020km N 13° W of Dumingag (Zamboanga Del Sur)
23 December 2024 - 02:56 AM,13.78,120.91,032,1.6,004km N 45° W of Mabini (Batangas)
23 December 2024 - 02:51 AM,08.15,127.12,028,1.7,079km N 81° E of Lingig (Surigao Del Sur)
23 December 2024 - 02:23 AM,14.70,122.39,001,1.7,006km N 89° E of Jomalig (Quezon)
23 December 2024 - 01:34 AM,14.60,120.04,033,1.6,025km S 71° W of Morong (Bataan)
23 December 2024 - 12:57 AM,08.57,126.53,031,2.3,031km N 44° E of Hinatuan (Surigao Del Sur)
22 December 2024 - 11:56 PM,07.65,122.52,026,1.8,006km S 81° E of Roseller Lim (Zamboanga Sibugay)
22 December 2024 - 11:35 PM,10.23,126.26,020,2.1,031km N 41° E of Burgos (Surigao Del Norte)
22 December 2024 - 11:18 PM,09.66,122.40,011,2.2,009km N 49° W of Hinoba-an (Negros Occidental)
22 December 2024 - 11:09 PM,06.36,125.96,027,2.7,034km N 59° E of Don Marcelino (Davao Occidental)
22 December 2024 - 10:16 PM,10.91,124.84,008,2.5,009km S 38° W of Burauen (Leyte)
22 December 2024 - 10:16 PM,18.92,121.12,019,2.1,022km S 24° W of Dalupiri Island (Calayan) (Cagayan)
22 December 2024 - 09:15 PM,13.61,120.53,095,2.3,022km N 20° E of Paluan (Occidental Mindoro)
22 December 2024 - 09:02 PM,13.51,124.03,070,3.1,012km S 39° W of San Andres (Catanduanes)
22 December 2024 - 08:04 PM,06.24,126.08,091,2.2,043km N 84° E of Don Marcelino (Davao Occidental)
22 December 2024 - 08:00 PM,09.00,126.21,032,1.7,004km S 51° W of Tago (Surigao Del Sur)
22 December 2024 - 07:59 PM,08.20,126.45,032,1.7,015km S 85° E of City Of Bislig (Surigao Del Sur)
22 December 2024 - 07:50 PM,08.16,127.01,003,3.7,067km N 78° E of Lingig (Surigao Del Sur)
22 December 2024 - 07:08 PM,10.21,125.04,001,2.7,007km N 35° E of Malitbog (Southern Leyte)
22 December 2024 - 06:07 PM,17.65,119.49,003,3.8,092km N 86° W of Santa Catalina (Ilocos Sur)
22 December 2024 - 05:27 PM,07.02,125.13,028,2.0,004km N 80° E of City Of Kidapawan (Cotabato)
22 December 2024 - 04:08 PM,17.74,119.53,022,2.9,091km N 79° W of Santa Catalina (Ilocos Sur)
22 December 2024 - 04:06 PM,17.78,119.52,017,2.9,092km N 77° W of Santa Catalina (Ilocos Sur)
22 December 2024 - 03:37 PM,17.78,119.36,032,3.9,109km N 79° W of Santa Catalina (Ilocos Sur)
22 December 2024 - 12:56 PM,10.59,125.68,057,3.6,018km S 16° W of Homonhon Island (Guiuan) (Eastern Samar)
22 December 2024 - 11:49 AM,09.36,126.18,015,2.7,009km N 06° W of Cortes (Surigao Del Sur)
22 December 2024 - 10:55 AM,09.92,126.03,019,2.0,010km N 53° W of Pilar (Surigao Del Norte)
22 December 2024 - 10:27 AM,12.05,120.70,007,2.3,052km S 51° W of San Jose (Occidental Mindoro)
22 December 2024 - 09:57 AM,09.71,125.88,104,2.4,014km N 41° W of Socorro (Surigao Del Norte)
22 December 2024 - 09:49 AM,06.91,125.13,005,2.5,012km S 20° E of City Of Kidapawan (Cotabato)
22 December 2024 - 06:52 AM,08.62,126.25,149,2.6,013km S 10° E of San Agustin (Surigao Del Sur)
22 December 2024 - 06:27 AM,12.22,123.85,001,2.3,003km N 22° W of Dimasalang (Masbate)
22 December 2024 - 06:06 AM,08.32,126.13,136,2.5,016km S 11° W of Tagbina (Surigao Del Sur)
22 December 2024 - 05:58 AM,08.29,122.69,034,1.5,018km N 05° E of Liloy (Zamboanga Del Norte)
22 December 2024 - 05:46 AM,17.91,120.78,002,2.6,015km S 57° E of Banna (Ilocos Norte)
22 December 2024 - 05:39 AM,08.67,126.46,026,1.7,023km S 51° E of Marihatag (Surigao Del Sur)
22 December 2024 - 05:39 AM,17.14,120.15,037,3.4,031km S 85° W of City Of Candon (Ilocos Sur)
22 December 2024 - 05:04 AM,19.08,121.27,005,2.8,008km S 67° E of Dalupiri Island (Calayan) (Cagayan)
22 December 2024 - 04:59 AM,09.05,126.21,046,1.8,004km N 38° W of Tago (Surigao Del Sur)
22 December 2024 - 04:53 AM,08.43,127.05,001,2.8,079km N 85° E of Hinatuan (Surigao Del Sur)
22 December 2024 - 04:48 AM,19.39,121.31,021,2.6,022km N 51° W of Calayan (Cagayan)
22 December 2024 - 04:21 AM,16.41,122.16,011,2.1,006km N 66° W of Dilasag (Aurora)
22 December 2024 - 03:28 AM,18.72,121.39,002,2.2,014km S 08° E of Fuga Island (Aparri) (Cagayan)
22 December 2024 - 03:28 AM,08.22,127.22,017,2.6,091km N 77° E of Lingig (Surigao Del Sur)
22 December 2024 - 02:57 AM,10.13,124.78,031,2.1,006km S 87° W of City Of Maasin  (Southern Leyte)
22 December 2024 - 02:50 AM,17.66,119.44,015,3.5,098km N 85° W of Santa Catalina (Ilocos Sur)
22 December 2024 - 02:24 AM,09.55,122.87,132,2.5,021km N 26° E of City Of Bayawan (Negros Oriental)
22 December 2024 - 02:13 AM,15.51,119.88,033,2.0,009km S 73° W of Masinloc (Zambales)
22 December 2024 - 01:44 AM,06.76,126.60,128,3.2,036km S 28° E of Tarragona (Davao Oriental)
22 December 2024 - 01:37 AM,18.19,120.90,007,2.4,010km N 58° E of Carasi (Ilocos Norte)
22 December 2024 - 01:19 AM,10.31,122.43,009,2.1,027km S 26° W of Nueva Valencia (Guimaras)
22 December 2024 - 12:47 AM,13.45,121.15,034,2.3,009km N 26° W of City Of Calapan (Oriental Mindoro)
22 December 2024 - 12:40 AM,18.95,121.27,013,2.2,015km N 42° W of Fuga Island (Aparri) (Cagayan)
22 December 2024 - 12:30 AM,17.75,119.45,015,3.1,098km N 80° W of Santa Catalina (Ilocos Sur)
22 December 2024 - 12:26 AM,17.70,119.61,005,2.8,081km N 81° W of Santa Catalina (Ilocos Sur)
21 December 2024 - 11:51 PM,12.04,120.59,023,2.0,042km N 83° E of Coron (Palawan)
21 December 2024 - 11:21 PM,14.95,120.30,033,1.6,011km N 80° E of Castillejos (Zambales)
21 December 2024 - 09:37 PM,07.09,126.97,020,3.1,049km S 74° E of Manay (Davao Oriental)
21 December 2024 - 08:28 PM,12.06,120.67,010,2.0,051km N 82° E of Coron (Palawan)
21 December 2024 - 08:22 PM,14.52,119.55,039,2.0,075km S 50° W of San Antonio (Zambales)
21 December 2024 - 07:34 PM,20.35,121.82,033,2.1,006km N 73° W of Sabtang (Batanes)
21 December 2024 - 07:05 PM,10.32,126.13,010,2.9,034km N 11° E of Burgos (Surigao Del Norte)
21 December 2024 - 06:43 PM,14.59,119.67,027,2.0,060km S 49° W of San Antonio (Zambales)
21 December 2024 - 05:07 PM,15.94,119.02,030,3.3,086km S 77° W of Agno (Pangasinan)
21 December 2024 - 04:49 PM,14.60,119.66,017,3.6,060km S 50° W of San Antonio (Zambales)
21 December 2024 - 03:03 PM,08.65,126.61,023,2.5,038km S 64° E of Marihatag (Surigao Del Sur)
21 December 2024 - 12:39 PM,17.66,119.51,003,3.5,091km N 85° W of Santa Catalina (Ilocos Sur)
21 December 2024 - 11:01 AM,15.53,121.74,009,2.3,032km S 37° E of Baler (Aurora)
21 December 2024 - 07:53 AM,17.65,119.35,019,3.8,107km N 87° W of Santa Catalina (Ilocos Sur)
21 December 2024 - 07:16 AM,17.71,119.32,028,3.0,111km N 83° W of Santa Catalina (Ilocos Sur)
21 December 2024 - 07:13 AM,11.99,120.68,017,2.9,051km S 88° E of Coron (Palawan)
21 December 2024 - 07:05 AM,17.66,119.38,019,3.8,104km N 86° W of Santa Catalina (Ilocos Sur)
21 December 2024 - 06:42 AM,16.83,120.28,009,2.9,013km N 85° W of Balaoan (La Union)
21 December 2024 - 06:25 AM,13.32,125.20,040,3.7,085km N 14° E of Laoang (Northern Samar)
21 December 2024 - 05:51 AM,04.11,125.91,155,4.4,154km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
21 December 2024 - 05:09 AM,05.04,127.69,015,4.5,247km S 67° E of Jose Abad Santos (Davao Occidental)
21 December 2024 - 04:28 AM,08.26,125.97,002,2.1,010km N 17° W of Bunawan (Agusan Del Sur)
21 December 2024 - 02:58 AM,17.77,119.51,019,3.0,093km N 78° W of Santa Catalina (Ilocos Sur)
21 December 2024 - 02:36 AM,10.64,122.50,034,1.7,006km S 21° E of Oton (Iloilo)
21 December 2024 - 02:22 AM,06.96,126.30,046,2.8,010km N 83° E of City Of Mati (Davao Oriental)
21 December 2024 - 02:03 AM,09.89,126.12,019,2.2,004km N 38° E of Pilar (Surigao Del Norte)
21 December 2024 - 01:57 AM,16.54,120.94,007,2.5,009km N 85° W of Ambaguio (Nueva Vizcaya)
21 December 2024 - 01:23 AM,18.36,120.97,009,2.4,013km S 34° E of Adams (Ilocos Norte)
21 December 2024 - 12:18 AM,16.90,121.57,023,2.4,002km N 40° W of San Mateo (Isabela)
21 December 2024 - 12:01 AM,09.82,126.40,022,2.9,028km N 81° E of General Luna (Surigao Del Norte)
20 December 2024 - 11:37 PM,17.65,119.27,038,2.4,116km N 87° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 11:07 PM,08.76,126.47,017,2.5,019km S 76° E of Marihatag (Surigao Del Sur)
20 December 2024 - 11:05 PM,02.30,128.70,116,4.0,501km S 47° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
20 December 2024 - 10:37 PM,16.97,121.64,003,3.4,002km S 08° E of Aurora (Isabela)
20 December 2024 - 10:36 PM,06.02,124.30,033,4.2,024km S 30° E of Palimbang (Sultan Kudarat)
20 December 2024 - 10:32 PM,09.66,126.12,034,1.5,013km S 34° E of Dapa (Surigao Del Norte)
20 December 2024 - 10:22 PM,16.96,121.59,013,2.8,008km N 04° E of San Mateo (Isabela)
20 December 2024 - 08:49 PM,09.99,126.10,005,2.3,005km S 42° E of Burgos (Surigao Del Norte)
20 December 2024 - 08:23 PM,08.27,123.54,033,1.5,004km N 52° W of Don Victoriano Chiongbian (Misamis Occidental)
20 December 2024 - 07:55 PM,09.94,126.07,008,3.1,009km S 06° W of Burgos (Surigao Del Norte)
20 December 2024 - 07:42 PM,03.91,126.56,191,3.8,208km S 37° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
20 December 2024 - 07:39 PM,07.84,126.31,005,1.9,008km S 69° W of Boston (Davao Oriental)
20 December 2024 - 07:34 PM,16.80,121.47,008,2.2,007km N 70° W of Ramon (Isabela)
20 December 2024 - 06:52 PM,08.50,126.51,032,2.2,024km N 51° E of Hinatuan (Surigao Del Sur)
20 December 2024 - 06:42 PM,05.03,127.50,148,3.1,227km S 64° E of Jose Abad Santos (Davao Occidental)
20 December 2024 - 06:31 PM,10.41,125.07,001,2.5,010km N 76° E of Sogod (Southern Leyte)
20 December 2024 - 05:36 PM,10.41,125.05,001,3.4,008km N 69° E of Sogod (Southern Leyte)
20 December 2024 - 05:27 PM,10.41,125.15,001,2.4,006km N 70° W of Hinunangan (Southern Leyte)
20 December 2024 - 04:42 PM,15.07,120.00,013,3.0,008km N 84° W of San Felipe (Zambales)
20 December 2024 - 04:33 PM,16.79,121.43,001,3.5,011km N 86° W of Ramon (Isabela)
20 December 2024 - 02:44 PM,14.53,120.21,033,1.5,017km S 19° W of Morong (Bataan)
20 December 2024 - 12:42 PM,17.70,119.50,022,2.8,093km N 83° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 11:26 AM,18.34,120.08,016,2.3,056km N 51° W of Currimao (Ilocos Norte)
20 December 2024 - 10:57 AM,07.56,126.77,022,2.2,023km S 86° E of Baganga (Davao Oriental)
20 December 2024 - 10:34 AM,07.41,126.20,033,2.2,014km N 40° E of Maragusan (Davao De Oro)
20 December 2024 - 10:29 AM,18.30,121.31,025,1.5,006km S 57° W of Luna (Apayao)
20 December 2024 - 10:29 AM,07.86,126.31,023,2.0,008km S 78° W of Boston (Davao Oriental)
20 December 2024 - 10:22 AM,08.41,126.72,012,1.9,043km N 83° E of Hinatuan (Surigao Del Sur)
20 December 2024 - 10:10 AM,15.02,123.10,026,2.2,062km N 15° E of Tinaga Island (Vinzons) (Camarines Norte)
20 December 2024 - 10:04 AM,08.30,125.04,002,2.2,005km S 85° E of Impasug-ong (Bukidnon)
20 December 2024 - 09:48 AM,07.69,126.86,006,3.3,035km N 69° E of Baganga (Davao Oriental)
20 December 2024 - 09:48 AM,17.39,119.60,001,3.0,085km S 75° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 09:40 AM,07.47,126.15,001,2.1,008km S 08° E of New Bataan (Davao De Oro)
20 December 2024 - 09:20 AM,11.22,124.66,004,3.6,008km S 10° E of Capoocan (Leyte)
20 December 2024 - 06:54 AM,13.68,120.47,086,2.3,024km S 45° W of Calatagan (Batangas)
20 December 2024 - 05:42 AM,15.32,122.55,002,2.1,073km N 19° E of Jomalig (Quezon)
20 December 2024 - 05:31 AM,17.69,121.97,021,1.8,024km S 25° E of Baggao (Cagayan)
20 December 2024 - 05:27 AM,07.98,127.17,007,3.0,081km N 57° E of Baganga (Davao Oriental)
20 December 2024 - 05:04 AM,11.87,126.37,003,3.4,097km S 79° E of Dolores (Eastern Samar)
20 December 2024 - 04:35 AM,05.33,126.33,072,3.2,096km S 81° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
20 December 2024 - 04:06 AM,07.80,126.80,029,1.8,036km N 46° E of Baganga (Davao Oriental)
20 December 2024 - 03:47 AM,17.74,119.36,030,3.0,108km N 82° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 03:22 AM,12.13,126.83,017,5.3,144km S 88° E of San Policarpo (Eastern Samar)
20 December 2024 - 02:51 AM,17.75,119.41,033,3.4,103km N 80° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 02:48 AM,17.71,119.34,034,3.5,110km N 83° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 02:04 AM,09.24,126.45,032,1.7,028km S 82° E of Cortes (Surigao Del Sur)
20 December 2024 - 12:51 AM,05.22,126.98,064,4.8,167km S 63° E of Jose Abad Santos (Davao Occidental)
20 December 2024 - 12:43 AM,17.71,119.33,031,3.4,111km N 83° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 12:02 AM,17.71,119.35,028,3.5,109km N 83° W of Santa Catalina (Ilocos Sur)
20 December 2024 - 12:01 AM,17.76,119.55,001,2.0,089km N 78° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 11:46 PM,17.74,119.39,030,3.3,104km N 81° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 11:40 PM,17.67,119.32,015,4.0,111km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 10:37 PM,17.75,119.37,034,3.0,107km N 81° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 10:08 PM,19.00,121.03,006,2.0,022km S 57° W of Dalupiri Island (Calayan) (Cagayan)
19 December 2024 - 09:52 PM,07.63,126.63,028,2.6,010km N 49° E of Baganga (Davao Oriental)
19 December 2024 - 09:01 PM,09.47,125.94,049,3.2,011km N 07° W of Carrascal (Surigao Del Sur)
19 December 2024 - 08:51 PM,15.58,120.73,024,2.2,010km S 27° W of Guimba (Nueva Ecija)
19 December 2024 - 08:51 PM,17.68,119.37,021,3.7,106km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 08:44 PM,08.72,126.55,028,2.3,029km S 72° E of Marihatag (Surigao Del Sur)
19 December 2024 - 08:24 PM,08.61,126.37,057,2.8,022km S 47° E of San Agustin (Surigao Del Sur)
19 December 2024 - 08:15 PM,16.61,122.11,001,2.0,019km N 62° W of Dinapigue (Isabela)
19 December 2024 - 07:24 PM,17.73,119.35,026,3.3,109km N 82° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 06:14 PM,08.89,126.39,029,1.9,010km S 71° E of Cagwait (Surigao Del Sur)
19 December 2024 - 06:12 PM,12.16,120.83,001,2.4,036km S 24° W of Rizal (Occidental Mindoro)
19 December 2024 - 03:38 PM,17.82,119.46,015,2.6,099km N 75° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 03:22 PM,17.69,119.39,023,2.3,104km N 84° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 03:17 PM,07.66,126.48,069,2.2,013km N 44° W of Baganga (Davao Oriental)
19 December 2024 - 02:59 PM,17.72,119.34,030,3.8,110km N 83° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:58 PM,17.67,119.33,015,2.7,110km N 86° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:55 PM,17.62,119.52,020,4.6,090km N 88° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:44 PM,17.70,119.61,004,1.8,081km N 81° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:42 PM,17.66,119.59,019,4.6,083km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:39 PM,18.50,120.83,019,2.1,004km S 46° E of Dumalneg (Ilocos Norte)
19 December 2024 - 12:16 PM,06.19,126.19,041,2.5,053km S 14° E of Governor Generoso (Davao Oriental)
19 December 2024 - 12:12 PM,08.74,126.15,025,1.6,008km S 87° W of San Agustin (Surigao Del Sur)
19 December 2024 - 11:43 AM,17.69,119.45,028,4.0,098km N 83° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 11:23 AM,17.72,119.40,024,3.0,104km N 82° W of Santa Catalina (Ilocos Sur)
