date_time,latitude,longitude,depth,magnitude,location
10 June 2019 - 12:32 AM,06.46,126.15,133,2.8,023km S 22° E of Governor Generoso (Davao Oriental)
10 June 2019 - 12:04 AM,05.76,126.09,143,3.1,065km S 42° E of Don Marcelino (Davao Occidental)
09 June 2019 - 11:44 PM,12.64,124.56,020,2.6,014km N 30° E of San Jose (Northern Samar)
09 June 2019 - 10:01 PM,05.92,126.09,124,1.9,052km N 85° E of Jose Abad Santos (Davao Occidental)
09 June 2019 - 09:58 PM,09.59,126.65,001,2.5,058km S 68° E of General Luna (Surigao Del Norte)
09 June 2019 - 09:44 PM,09.68,126.95,013,3.2,087km S 83° E of General Luna (Surigao Del Norte)
09 June 2019 - 09:28 PM,06.51,126.00,001,2.4,018km S 28° W of Governor Generoso (Davao Oriental)
09 June 2019 - 09:19 PM,07.39,126.87,019,2.4,032km S 78° E of Baculin (Davao Oriental)
09 June 2019 - 08:55 PM,09.64,126.87,006,3.6,080km S 78° E of General Luna (Surigao Del Norte)
09 June 2019 - 05:15 PM,13.82,120.62,075,1.6,002km S 47° W of Calatagan (Batangas)
09 June 2019 - 03:59 PM,05.43,126.10,003,3.1,070km S 89° E of Sarangani (Davao Occidental)
09 June 2019 - 02:47 PM,05.39,126.33,009,3.6,095km S 87° E of Sarangani (Davao Occidental)
09 June 2019 - 02:07 PM,05.64,125.84,011,3.2,047km N 61° E of Sarangani (Davao Occidental)
09 June 2019 - 01:42 PM,05.40,126.31,001,3.2,093km S 88° E of Sarangani (Davao Occidental)
09 June 2019 - 12:43 PM,06.41,126.46,001,2.6,050km S 58° E of Governor Generoso (Davao Oriental)
09 June 2019 - 11:27 AM,06.58,126.23,015,2.8,019km S 65° E of Governor Generoso (Davao Oriental)
09 June 2019 - 11:24 AM,09.47,125.95,011,2.2,011km N 02° E of Carrascal (Surigao Del Sur)
09 June 2019 - 10:58 AM,10.17,125.88,021,1.8,024km N 45° W of Santa Monica (Sapao) (Surigao Del Norte)
09 June 2019 - 10:54 AM,08.46,125.91,021,1.8,009km S 34° W of San Francisco (Agusan Del Sur)
09 June 2019 - 10:54 AM,08.60,126.93,051,2.5,078km S 62° E of Cagwait (Surigao Del Sur)
09 June 2019 - 10:49 AM,12.52,124.86,013,2.5,003km S 46° W of San Roque (Northern Samar)
09 June 2019 - 09:44 AM,09.64,126.19,016,2.2,020km S 50° E of Dapa (Dinagat)
09 June 2019 - 09:41 AM,09.72,125.72,079,2.3,023km N 72° E of Sison (Surigao Del Norte)
09 June 2019 - 08:01 AM,09.89,126.61,025,2.1,051km N 77° E of General Luna (Surigao Del Norte)
09 June 2019 - 07:10 AM,09.96,126.07,033,2.3,007km S 02° W of Burgos (Surigao Del Norte)
09 June 2019 - 06:42 AM,10.41,126.34,016,2.1,052km N 34° E of Burgos (Surigao Del Norte)
09 June 2019 - 04:52 AM,06.58,126.56,034,2.2,053km S 13° E of Tarragona (Davao Oriental)
09 June 2019 - 04:34 AM,17.71,122.59,024,2.6,052km N 36° E of Divilacan (Isabela)
09 June 2019 - 04:34 AM,05.40,126.29,001,3.9,090km S 88° E of Sarangani (Davao Occidental)
09 June 2019 - 04:18 AM,20.06,121.45,030,2.5,053km S 55° W of Sabtang (Batanes)
09 June 2019 - 03:50 AM,06.65,125.50,141,2.5,010km N 21° E of Santa Cruz (Davao Del Sur)
09 June 2019 - 03:48 AM,19.96,121.37,020,3.9,067km S 51° W of Sabtang (Batanes)
09 June 2019 - 03:48 AM,05.38,126.32,005,3.1,094km S 86° E of Sarangani (Davao Occidental)
09 June 2019 - 03:37 AM,20.13,121.31,028,2.1,063km S 68° W of Sabtang (Batanes)
09 June 2019 - 02:57 AM,09.59,126.68,032,3.3,061km S 69° E of General Luna (Surigao Del Norte)
09 June 2019 - 02:39 AM,12.76,124.49,022,2.5,017km N 59° E of Biri (Northern Samar)
09 June 2019 - 01:27 AM,09.50,126.38,017,2.3,040km S 39° E of General Luna (Surigao Del Norte)
09 June 2019 - 12:52 AM,09.58,126.73,008,2.8,066km S 70° E of General Luna (Surigao Del Norte)
09 June 2019 - 12:31 AM,09.70,126.71,018,4.2,062km S 82° E of General Luna (Surigao Del Norte)
09 June 2019 - 12:15 AM,09.68,126.93,014,3.3,085km S 82° E of General Luna (Surigao Del Norte)
09 June 2019 - 12:01 AM,09.71,126.85,006,4.1,076km S 84° E of General Luna (Surigao Del Norte)
08 June 2019 - 11:39 PM,09.59,126.85,001,3.6,079km S 74° E of General Luna (Surigao Del Norte)
08 June 2019 - 11:37 PM,09.64,126.87,005,2.4,079km S 79° E of General Luna (Surigao Del Norte)
08 June 2019 - 11:24 PM,06.29,126.17,020,2.7,042km S 14° E of Governor Generoso (Davao Oriental)
08 June 2019 - 11:14 PM,09.56,127.19,017,2.7,116km S 78° E of General Luna (Surigao Del Norte)
08 June 2019 - 11:12 PM,09.18,125.92,017,1.5,014km S 64° W of Carmen (Surigao Del Sur)
08 June 2019 - 10:49 PM,20.09,121.49,028,3.2,048km S 55° W of Sabtang (Batanes)
08 June 2019 - 10:30 PM,20.27,122.61,043,1.7,071km S 82° E of Uyugan (Batanes)
08 June 2019 - 10:13 PM,05.41,126.03,001,2.4,062km S 88° E of Sarangani (Davao Occidental)
08 June 2019 - 10:09 PM,05.00,126.39,001,3.6,113km S 65° E of Sarangani (Davao Occidental)
08 June 2019 - 09:53 PM,10.41,126.37,020,2.3,054km N 37° E of Burgos (Surigao Del Norte)
08 June 2019 - 09:30 PM,09.54,126.34,017,2.2,034km S 37° E of General Luna (Surigao Del Norte)
08 June 2019 - 09:23 PM,09.65,127.00,002,4.7,098km S 82° E of General Luna (Surigao Del Norte)
08 June 2019 - 08:43 PM,12.90,124.52,032,1.9,030km N 36° E of Biri (Northern Samar)
08 June 2019 - 08:20 PM,12.43,123.86,031,3.3,010km N 84° E of Batuan (Masbate)
08 June 2019 - 07:59 PM,09.53,125.67,020,2.7,008km S 53° W of Claver (Surigao Del Norte)
08 June 2019 - 06:23 PM,13.25,123.99,008,3.5,019km N 42° E of Manito (Albay)
08 June 2019 - 06:01 PM,07.76,127.28,015,3.1,082km N 75° E of Baganga (Davao Oriental)
08 June 2019 - 04:04 PM,07.43,126.50,019,2.2,009km S 71° W of Baculin (Davao Oriental)
08 June 2019 - 03:21 PM,07.69,127.10,008,3.1,061km N 78° E of Baganga (Davao Oriental)
08 June 2019 - 01:46 PM,16.30,119.91,026,4.2,010km S 11° E of Bolinao (Pangasinan)
08 June 2019 - 06:39 AM,13.26,121.86,021,2.7,007km S 14° E of Gasan (Marinduque)
08 June 2019 - 06:11 AM,17.88,120.32,032,2.5,014km N 85° W of Sinait (Ilocos Sur)
08 June 2019 - 05:32 AM,12.90,124.59,016,3.4,035km N 45° E of Biri (Northern Samar)
08 June 2019 - 04:16 AM,16.12,119.87,013,3.0,008km N 87° E of Agno (Pangasinan)
08 June 2019 - 02:19 AM,05.33,125.16,036,4.1,037km S 71° W of Sarangani (Davao Occidental)
08 June 2019 - 01:44 AM,06.52,126.62,115,3.0,061km S 18° E of Tarragona (Davao Oriental)
08 June 2019 - 01:29 AM,20.15,121.92,032,2.3,021km S 12° E of Sabtang (Batanes)
08 June 2019 - 01:16 AM,08.18,125.87,031,2.2,002km S 79° E of Loreto (Agusan Del Sur)
08 June 2019 - 01:10 AM,13.50,120.45,039,2.2,009km N 10° W of Paluan (Occidental Mindoro)
08 June 2019 - 01:01 AM,19.38,120.18,025,2.4,107km N 27° W of Burgos (Ilocos Norte)
08 June 2019 - 12:44 AM,08.16,125.85,028,2.6,003km S 05° W of Loreto (Agusan Del Sur)
08 June 2019 - 12:32 AM,08.56,127.04,001,1.9,080km N 75° E of Hinatuan (Surigao Del Sur)
07 June 2019 - 11:23 PM,12.36,124.01,027,2.2,013km N 46° W of San Vicente (Northern Samar)
07 June 2019 - 11:17 PM,08.91,126.44,026,1.9,015km S 84° E of Cagwait (Surigao Del Sur)
07 June 2019 - 10:48 PM,10.03,126.02,023,2.3,006km N 82° W of Burgos (Surigao Del Norte)
07 June 2019 - 10:33 PM,09.04,122.19,001,3.3,064km S 50° W of Basay (Negros Oriental)
07 June 2019 - 10:11 PM,09.13,122.24,011,3.6,054km S 55° W of Basay (Negros Oriental)
07 June 2019 - 09:46 PM,12.38,123.74,011,2.7,007km S 38° W of Batuan (Masbate)
07 June 2019 - 09:44 PM,06.17,126.64,069,2.8,082km S 50° E of Governor Generoso (Davao Oriental)
07 June 2019 - 09:42 PM,12.31,123.77,001,3.0,012km S 02° W of Batuan (Masbate)
07 June 2019 - 09:02 PM,12.60,124.40,027,1.7,010km S 22° E of Biri (Northern Samar)
07 June 2019 - 08:43 PM,12.64,121.04,003,2.2,012km N 57° E of Calintaan (Occidental Mindoro)
07 June 2019 - 08:33 PM,10.54,124.62,003,2.3,014km N 73° W of Inopacan (Leyte)
07 June 2019 - 08:13 PM,10.03,124.97,033,2.1,015km S 14° W of Malitbog (Southern Leyte)
07 June 2019 - 07:41 PM,09.62,126.22,033,1.9,019km S 20° E of General Luna (Surigao Del Norte)
07 June 2019 - 07:19 PM,09.68,126.21,033,2.1,013km S 24° E of General Luna (Surigao Del Norte)
07 June 2019 - 06:58 PM,09.69,126.20,034,1.7,012km S 27° E of General Luna (Surigao Del Norte)
07 June 2019 - 06:28 PM,09.47,122.30,026,2.3,024km S 66° W of Hinoba-an (Negros Occidental)
07 June 2019 - 06:12 PM,06.20,126.16,030,2.3,050km S 11° E of Governor Generoso (Davao Oriental)
07 June 2019 - 01:43 PM,09.73,125.93,016,2.3,013km S 77° W of Dapa (Dinagat)
07 June 2019 - 11:41 AM,10.81,125.59,022,2.0,029km S 30° W of Guiuan (Eastern Samar)
07 June 2019 - 11:24 AM,17.04,121.75,029,2.2,009km N 81° W of Naguilian (Isabela)
07 June 2019 - 10:11 AM,07.22,125.84,047,2.3,009km N 43° W of Pantukan (Compostela Valley)
07 June 2019 - 08:46 AM,16.16,121.95,027,1.9,002km N 20° W of Dinalungan (Aurora)
07 June 2019 - 07:24 AM,12.48,123.76,032,3.1,006km N 15° W of Batuan (Masbate)
07 June 2019 - 07:03 AM,19.01,120.66,006,2.2,050km N 17° W of Pagudpud (Ilocos Norte)
07 June 2019 - 03:28 AM,09.98,126.16,023,2.4,010km S 67° E of Burgos (Surigao Del Norte)
07 June 2019 - 02:21 AM,08.55,121.69,017,3.1,091km N 41° W of Gutalac (Zamboanga Del Norte)
07 June 2019 - 01:25 AM,07.13,126.13,033,2.5,021km S 01° E of Maragusan (San Mariano) (Compostela Valley)
07 June 2019 - 12:24 AM,09.04,126.58,030,2.8,034km N 77° E of Bayabas (Surigao Del Sur)
07 June 2019 - 12:23 AM,10.32,125.19,019,1.8,007km N 16° E of Cabalian (San Juan) (Southern Leyte)
06 June 2019 - 10:15 PM,12.99,124.81,022,3.5,049km N 15° W of Pambujan (Northern Samar)
06 June 2019 - 09:57 PM,13.22,120.31,023,2.8,028km S 39° W of Paluan (Occidental Mindoro)
06 June 2019 - 08:42 PM,10.32,125.19,001,2.1,007km N 17° E of Cabalian (San Juan) (Southern Leyte)
06 June 2019 - 07:17 PM,08.55,125.80,020,2.2,009km N 42° E of San Luis (Agusan Del Sur)
06 June 2019 - 05:09 PM,05.39,126.27,040,1.9,088km S 87° E of Sarangani (Davao Occidental)
06 June 2019 - 04:24 PM,04.69,126.05,059,3.3,104km S 38° E of Sarangani (Davao Occidental)
06 June 2019 - 03:34 PM,05.49,126.85,056,2.7,144km S 72° E of Jose Abad Santos (Davao Occidental)
06 June 2019 - 03:26 PM,09.40,122.71,001,2.0,008km S 80° E of Basay (Negros Oriental)
06 June 2019 - 03:22 PM,06.35,126.47,052,2.6,055km S 53° E of Governor Generoso (Davao Oriental)
06 June 2019 - 02:55 PM,20.71,122.05,021,2.9,024km S 66° E of Itbayat (Batanes)
06 June 2019 - 12:35 PM,10.00,125.25,036,2.3,007km N 02° E of Pintuyan (Southern Leyte)
06 June 2019 - 12:30 PM,09.76,125.92,033,2.3,026km S 83° W of General Luna (Surigao Del Norte)
06 June 2019 - 11:06 AM,09.76,123.99,023,2.3,002km N 80° E of Balilihan (Bohol)
06 June 2019 - 10:45 AM,05.69,126.56,048,3.0,107km S 78° E of Jose Abad Santos (Davao Occidental)
06 June 2019 - 09:44 AM,03.98,125.81,105,3.6,165km S 13° E of Sarangani (Davao Occidental)
06 June 2019 - 08:05 AM,08.50,126.45,027,1.9,019km N 41° E of Hinatuan (Surigao Del Sur)
06 June 2019 - 06:58 AM,10.58,124.49,004,1.8,007km S 25° E of Tudela (Cebu)
06 June 2019 - 04:41 AM,06.39,124.38,476,5.4,027km N 47° E of Palimbang (Sultan Kudarat)
06 June 2019 - 03:05 AM,13.14,123.77,033,2.2,005km N 86° E of Legazpi City (Albay)
06 June 2019 - 02:54 AM,12.35,120.82,011,3.5,021km S 54° W of Rizal (Occidental Mindoro)
06 June 2019 - 02:51 AM,16.28,122.48,039,2.1,031km S 67° E of Dilasag (Aurora)
06 June 2019 - 02:18 AM,15.45,121.33,018,2.0,008km N 46° W of Dingalan (Aurora)
06 June 2019 - 01:54 AM,11.66,125.80,017,2.5,041km N 82° E of Borongan City(Eastern Samar)
06 June 2019 - 12:51 AM,09.18,126.85,019,2.6,066km N 70° E of Bayabas (Surigao Del Sur)
05 June 2019 - 10:42 PM,17.57,121.53,032,2.1,011km N 43° E of Tabuk (Kalinga)
05 June 2019 - 10:06 PM,09.37,125.52,005,3.7,003km N 21° E of Jabonga (Agusan Del Norte)
05 June 2019 - 08:41 PM,07.29,127.02,033,2.1,050km S 85° E of Caraga (Davao Oriental)
05 June 2019 - 06:46 PM,10.05,126.27,026,2.3,022km N 83° E of Burgos (Surigao Del Norte)
05 June 2019 - 05:14 PM,08.20,126.25,131,3.1,008km S 80° W of Bislig City (Surigao Del Sur)
05 June 2019 - 04:04 PM,15.41,119.90,031,2.1,003km S 13° W of Palauig (Zambales)
05 June 2019 - 11:53 AM,10.00,126.10,032,1.6,004km S 57° E of Burgos (Surigao Del Norte)
05 June 2019 - 10:59 AM,09.58,126.17,017,2.2,022km S 04° E of General Luna (Surigao Del Norte)
05 June 2019 - 09:44 AM,18.28,121.01,028,1.7,003km N 41° W of Calanasan (Apayao)
05 June 2019 - 09:30 AM,18.84,120.95,013,2.1,029km N 29° W of Claveria (Cagayan)
05 June 2019 - 08:36 AM,06.87,125.74,001,2.1,025km S 09° E of Samal (Island Garden City Of Samal) (Davao Del Norte)
05 June 2019 - 07:58 AM,06.08,126.60,031,3.3,086km S 43° E of Governor Generoso (Davao Oriental)
05 June 2019 - 07:47 AM,09.78,126.49,018,2.2,037km S 89° E of General Luna (Surigao Del Norte)
05 June 2019 - 06:14 AM,06.16,126.23,026,3.1,057km S 17° E of Governor Generoso (Davao Oriental)
05 June 2019 - 06:05 AM,02.91,125.79,011,3.6,281km S 07° E of Sarangani (Davao Occidental)
05 June 2019 - 05:53 AM,10.04,125.87,027,1.8,017km N 58° W of San Benito (Surigao Del Norte)
05 June 2019 - 05:05 AM,09.56,126.24,029,2.3,027km S 20° E of General Luna (Surigao Del Norte)
05 June 2019 - 04:57 AM,09.25,125.69,025,2.4,015km S 84° E of Santiago (Agusan Del Norte)
05 June 2019 - 04:26 AM,06.41,126.11,033,2.7,027km S 08° E of Governor Generoso (Davao Oriental)
05 June 2019 - 04:13 AM,09.53,126.45,004,2.1,040km N 45° E of Cortes (Surigao Del Sur)
05 June 2019 - 03:25 AM,12.01,124.01,018,2.6,002km S 75° E of Cataingan (Masbate)
05 June 2019 - 03:12 AM,12.28,120.96,007,2.6,014km S 55° W of San Jose (Occidental Mindoro)
05 June 2019 - 03:06 AM,08.59,127.29,028,3.0,108km N 77° E of Hinatuan (Surigao Del Sur)
05 June 2019 - 01:08 AM,06.11,126.02,116,2.5,038km S 75° E of Don Marcelino (Davao Occidental)
05 June 2019 - 01:05 AM,12.99,124.69,014,3.4,050km N 46° E of Biri (Northern Samar)
05 June 2019 - 12:31 AM,15.06,119.79,033,1.9,030km S 89° W of San Felipe (Zambales)
05 June 2019 - 12:11 AM,06.33,123.70,033,2.1,048km S 55° W of Kalamansig (Sultan Kudarat)
04 June 2019 - 11:42 PM,06.87,126.82,022,3.3,046km S 65° E of Tarragona (Davao Oriental)
04 June 2019 - 11:04 PM,08.65,122.65,033,2.2,046km N 63° W of Jose Dalman (Ponot) (Zamboanga Del Norte)
04 June 2019 - 06:48 PM,06.47,126.79,082,2.6,074km S 31° E of Tarragona (Davao Oriental)
04 June 2019 - 02:36 PM,05.41,127.28,119,2.9,192km S 44° E of Governor Generoso (Davao Oriental)
04 June 2019 - 02:27 PM,10.11,126.21,019,2.0,019km N 56° E of Burgos (Surigao Del Norte)
04 June 2019 - 01:49 PM,09.34,126.61,010,2.5,047km N 82° E of Cortes (Surigao Del Sur)
04 June 2019 - 11:51 AM,06.10,125.71,151,2.0,011km S 07° E of Don Marcelino (Davao Occidental)
04 June 2019 - 10:59 AM,15.92,121.41,003,1.8,015km N 26° W of Maria Aurora (Aurora)
04 June 2019 - 06:24 AM,06.81,125.92,009,2.7,014km S 45° W of Lupon (Davao Oriental)
04 June 2019 - 04:34 AM,04.49,125.31,091,2.7,106km S 10° W of Sarangani (Davao Occidental)
04 June 2019 - 03:02 AM,10.42,124.35,014,2.4,026km S 08° W of San Francisco (Cebu)
04 June 2019 - 01:30 AM,17.62,121.34,060,1.9,008km N 51° W of Pinukpuk (Kalinga)
04 June 2019 - 01:23 AM,10.36,125.16,001,2.6,005km S 47° W of Hinunangan (Southern Leyte)
04 June 2019 - 01:22 AM,17.56,121.46,009,2.3,008km S 80° E of Pinukpuk (Kalinga)
04 June 2019 - 01:10 AM,10.33,125.24,001,2.7,003km S 29° W of Hinundayan (Southern Leyte)
04 June 2019 - 12:44 AM,10.54,125.36,020,2.6,022km N 88° E of Silago (Southern Leyte)
04 June 2019 - 12:37 AM,09.40,126.42,027,2.5,028km N 60° E of Cortes (Surigao Del Sur)
04 June 2019 - 12:31 AM,06.03,126.82,035,3.2,107km S 50° E of Governor Generoso (Davao Oriental)
04 June 2019 - 12:08 AM,12.40,123.78,006,3.1,003km S 07° E of Batuan (Masbate)
03 June 2019 - 11:06 PM,17.31,120.62,066,2.6,009km N 30° E of San Emilio (Ilocos Sur)
03 June 2019 - 10:43 PM,10.40,125.20,001,3.3,000km N 18° W of Hinunangan (Southern Leyte)
03 June 2019 - 09:54 PM,11.49,124.48,001,2.4,007km N 53° E of Calubian (Leyte)
03 June 2019 - 09:51 PM,13.34,120.44,008,2.5,008km S 20° W of Paluan (Occidental Mindoro)
03 June 2019 - 08:21 PM,06.06,126.72,040,1.9,097km S 48° E of Governor Generoso (Davao Oriental)
03 June 2019 - 08:21 PM,06.12,126.84,032,2.6,103km S 55° E of Governor Generoso (Davao Oriental)
03 June 2019 - 07:23 PM,10.23,125.08,001,2.2,008km S 26° E of Libagon (Southern Leyte)
03 June 2019 - 06:56 PM,12.31,123.78,001,2.9,012km S 03° E of Batuan (Masbate)
03 June 2019 - 05:42 PM,12.37,123.72,007,4.3,008km S 40° W of Batuan (Masbate)
03 June 2019 - 05:33 PM,07.17,126.56,127,2.4,005km S 27° E of Manay (Davao Oriental)
03 June 2019 - 04:12 PM,16.88,119.46,006,3.3,071km N 40° W of Bolinao (Pangasinan)
03 June 2019 - 01:24 PM,08.92,126.56,020,3.5,028km N 90° E of Cagwait (Surigao Del Sur)
03 June 2019 - 12:52 PM,17.97,122.10,017,2.0,034km S 19° E of Gonzaga (Cagayan)
03 June 2019 - 12:49 PM,18.16,120.99,018,1.8,012km S 18° W of Calanasan (Apayao)
03 June 2019 - 12:01 PM,09.20,126.25,019,2.2,011km S 38° E of Cortes (Surigao Del Sur)
03 June 2019 - 11:42 AM,13.67,120.66,108,2.3,018km S 10° E of Calatagan (Batangas)
03 June 2019 - 07:07 AM,15.43,119.76,034,2.1,015km S 88° W of Palauig (Zambales)
03 June 2019 - 06:32 AM,09.72,126.41,011,2.9,028km S 77° E of General Luna (Surigao Del Norte)
03 June 2019 - 04:45 AM,06.36,126.60,054,3.0,066km S 61° E of Governor Generoso (Davao Oriental)
03 June 2019 - 04:18 AM,06.56,126.88,157,2.3,072km S 42° E of Tarragona (Davao Oriental)
03 June 2019 - 03:44 AM,06.09,126.81,030,2.0,103km S 53° E of Governor Generoso (Davao Oriental)
03 June 2019 - 03:17 AM,06.17,126.66,063,2.6,083km S 51° E of Governor Generoso (Davao Oriental)
03 June 2019 - 03:14 AM,15.12,120.29,026,2.0,023km N 24° E of Castillejos (Zambales)
03 June 2019 - 03:03 AM,06.34,126.39,025,3.3,049km S 46° E of Governor Generoso (Davao Oriental)
03 June 2019 - 02:31 AM,05.83,127.09,111,2.8,145km S 51° E of Governor Generoso (Davao Oriental)
03 June 2019 - 02:24 AM,20.22,120.80,034,2.8,113km S 83° W of Sabtang (Batanes)
03 June 2019 - 02:12 AM,12.52,120.93,007,2.7,009km N 32° W of Rizal (Occidental Mindoro)
03 June 2019 - 02:01 AM,05.59,126.86,029,4.2,146km S 37° E of Governor Generoso (Davao Oriental)
03 June 2019 - 01:40 AM,05.65,126.82,009,3.9,136km S 79° E of Jose Abad Santos (Davao Occidental)
03 June 2019 - 01:26 AM,06.21,126.62,073,3.3,078km S 51° E of Governor Generoso (Davao Oriental)
03 June 2019 - 12:34 AM,16.03,119.80,031,2.2,008km S 63° W of Burgos (Pangasinan)
03 June 2019 - 12:21 AM,15.09,120.35,021,2.3,024km N 42° E of Castillejos (Zambales)
02 June 2019 - 11:41 PM,09.28,123.20,008,2.3,008km S 89° W of Luzurriaga (Valencia) (Negros Oriental)
02 June 2019 - 10:12 PM,06.02,126.86,033,2.5,111km S 51° E of Governor Generoso (Davao Oriental)
02 June 2019 - 08:05 PM,06.99,126.58,167,3.2,016km S 68° E of Tarragona (Davao Oriental)
02 June 2019 - 06:49 PM,11.38,125.68,010,3.0,009km N 42° E of Hernani (Eastern Samar)
02 June 2019 - 05:58 PM,06.08,126.80,029,2.4,102km S 52° E of Governor Generoso (Davao Oriental)
02 June 2019 - 04:28 PM,09.33,123.18,004,3.3,011km N 66° W of Luzurriaga (Valencia) (Negros Oriental)
02 June 2019 - 01:07 PM,18.68,120.84,020,3.2,012km N 24° E of Pagudpud (Ilocos Norte)
02 June 2019 - 11:27 AM,19.15,121.02,010,3.3,049km S 73° W of Calayan (Cagayan)
02 June 2019 - 10:40 AM,19.07,121.41,023,2.8,024km S 13° W of Calayan (Cagayan)
02 June 2019 - 10:32 AM,09.72,126.31,007,3.3,018km S 68° E of General Luna (Surigao Del Norte)
02 June 2019 - 09:31 AM,18.97,121.56,024,2.6,036km S 16° E of Calayan (Cagayan)
02 June 2019 - 09:26 AM,09.71,126.19,030,2.0,010km S 26° E of General Luna (Surigao Del Norte)
02 June 2019 - 09:00 AM,08.76,124.71,110,2.9,009km N 78° W of Balingasag (Misamis Oriental)
02 June 2019 - 08:17 AM,10.42,126.69,018,3.1,081km N 57° E of Burgos (Surigao Del Norte)
02 June 2019 - 08:10 AM,06.70,126.42,048,2.6,038km S 05° W of Tarragona (Davao Oriental)
02 June 2019 - 05:24 AM,18.14,121.04,033,2.0,013km S 07° E of Calanasan (Apayao)
02 June 2019 - 04:48 AM,16.24,120.10,017,2.1,030km S 81° W of Santo Tomas (La Union)
02 June 2019 - 04:32 AM,15.16,120.29,033,1.6,025km N 36° E of San Marcelino (Zambales)
02 June 2019 - 03:25 AM,07.67,126.00,026,2.2,003km S 14° E of Montevista (Compostela Valley)
02 June 2019 - 01:40 AM,07.89,126.79,020,1.9,039km N 73° E of Cateel (Davao Oriental)
02 June 2019 - 01:14 AM,07.94,126.99,008,4.0,064km S 80° E of Lingig (Surigao Del Sur)
02 June 2019 - 12:08 AM,09.18,122.28,008,3.4,047km S 57° W of Basay (Negros Oriental)
01 June 2019 - 11:38 PM,05.55,126.39,022,3.0,093km S 67° E of Jose Abad Santos (Davao Occidental)
01 June 2019 - 09:01 PM,19.21,121.05,013,3.6,044km S 80° W of Calayan (Cagayan)
01 June 2019 - 08:48 PM,12.01,120.79,001,2.9,053km S 22° W of Rizal (Occidental Mindoro)
01 June 2019 - 07:40 PM,06.67,126.21,028,2.8,015km N 82° E of Governor Generoso (Davao Oriental)
01 June 2019 - 07:27 PM,12.22,120.85,004,3.3,029km S 27° W of Rizal (Occidental Mindoro)
01 June 2019 - 06:42 PM,06.09,126.81,038,2.3,102km S 52° E of Governor Generoso (Davao Oriental)
01 June 2019 - 06:13 PM,06.03,126.82,032,3.0,108km S 50° E of Governor Generoso (Davao Oriental)
01 June 2019 - 05:45 PM,06.09,126.70,076,5.4,093km S 48° E of Governor Generoso (Davao Oriental)
01 June 2019 - 05:37 PM,10.30,126.12,003,2.2,032km N 10° E of Burgos (Surigao Del Norte)
01 June 2019 - 04:11 PM,05.65,125.58,036,3.2,026km S 08° W of Jose Abad Santos (Davao Occidental)
01 June 2019 - 03:58 PM,04.38,126.50,086,3.6,163km S 44° E of Sarangani (Davao Occidental)
01 June 2019 - 03:36 PM,07.12,126.75,009,2.5,025km S 66° E of Manay (Davao Oriental)
01 June 2019 - 02:16 PM,09.18,125.72,021,2.3,020km N 72° E of Cabadbaran (Agusan Del Norte)
01 June 2019 - 01:10 PM,12.37,120.86,007,2.8,015km S 51° W of Rizal (Occidental Mindoro)
01 June 2019 - 11:29 AM,06.08,126.78,029,2.2,100km S 51° E of Governor Generoso (Davao Oriental)
01 June 2019 - 10:48 AM,05.81,126.12,029,2.1,057km S 82° E of Jose Abad Santos (Davao Occidental)
01 June 2019 - 07:50 AM,14.35,120.06,030,2.4,043km S 31° W of Morong (Bataan)
01 June 2019 - 06:21 AM,05.20,126.39,034,2.8,115km S 49° E of Jose Abad Santos (Davao Occidental)
01 June 2019 - 05:18 AM,10.23,125.29,022,1.8,006km S 36° E of Anahawan (Southern Leyte)
01 June 2019 - 05:08 AM,05.99,126.78,034,2.4,106km S 47° E of Governor Generoso (Davao Oriental)
01 June 2019 - 04:54 AM,06.02,126.77,034,2.6,103km S 48° E of Governor Generoso (Davao Oriental)
01 June 2019 - 04:35 AM,12.60,123.48,007,3.0,012km N 43° E of Aroroy (Masbate)
01 June 2019 - 04:12 AM,05.45,125.85,113,2.5,042km N 87° E of Sarangani (Davao Occidental)
01 June 2019 - 03:39 AM,18.94,120.93,022,2.8,"040
      km N 23° W of Claveria (Cagayan)"
01 June 2019 - 03:21 AM,09.76,122.49,024,2.2,"023
      km N 01° W of Hinoba-an (Negros Occidental)"
01 June 2019 - 03:09 AM,06.17,126.64,061,2.5,082km S 49° E of Governor Generoso (Davao Oriental)
01 June 2019 - 03:05 AM,08.87,126.51,025,2.4,025km N 71° E of Marihatag (Surigao Del Sur)
01 June 2019 - 02:56 AM,19.14,121.24,019,3.0,"028
      km S 56° W of Calayan (Cagayan)"
01 June 2019 - 02:27 AM,10.25,125.22,005,2.1,005km S 58° W of Anahawan (Southern Leyte)
01 June 2019 - 01:19 AM,18.75,120.71,007,2.8,"021
      km N 24° E of Pagudpud (Ilocos Norte)"
01 June 2019 - 01:05 AM,06.08,126.67,052,2.9,"091
      km S 46° E of Governor Generoso (Davao Oriental)"
01 June 2019 - 12:33 AM,09.56,126.04,032,1.8,010km S 49° E of Socorro (Surigao Del Norte)
01 June 2019 - 12:21 AM,09.78,125.86,001,2.1,016km S 51° W of Del Carmen (Surigao Del Norte)
